date,team_1,team_2,tournament,t1_elo,t2_elo,elo_diff,t1_avg_gf_10,t1_avg_ga_10,t1_avg_gd_10,t1_avg_gf_20,t1_avg_ga_20,t1_win_rate_10,t1_win_rate_10_comp,t1_draw_rate_10,t1_clean_sheet_rate,t1_unbeaten_run,t1_winning_streak,t1_losing_streak,t2_avg_gf_10,t2_avg_ga_10,t2_avg_gd_10,t2_avg_gf_20,t2_avg_ga_20,t2_win_rate_10,t2_win_rate_10_comp,t2_draw_rate_10,t2_clean_sheet_rate,t2_unbeaten_run,t2_winning_streak,t2_losing_streak,h2h_total,h2h_t1_win_pct,h2h_draw_pct,h2h_avg_gf,h2h_avg_ga,h2h_avg_gd,h2h_recent_win_pct,t1_qualifying_ppg,t1_qualifying_gf_pg,t1_qualifying_ga_pg,t1_qualifying_gd_pg,t1_days_since_comp_win,t1_form_trajectory,t2_qualifying_ppg,t2_qualifying_gf_pg,t2_qualifying_ga_pg,t2_qualifying_gd_pg,t2_days_since_comp_win,t2_form_trajectory,is_world_cup,is_wc_qualifier,is_continental,is_friendly,t1_squad_size,t1_squad_avg_rating,t1_squad_max_rating,t1_squad_median_rating,t1_squad_rating_std,t1_squad_total_apps,t1_squad_avg_apps,t1_squad_max_apps,t1_squad_total_goals,t1_squad_total_assists,t1_squad_avg_shots_pg,t1_squad_avg_keypasses,t1_squad_avg_dribbles,t1_squad_avg_tackles,t1_squad_avg_intercept,t1_squad_avg_clearances,t1_squad_avg_blocks,t1_squad_total_yellows,t1_squad_total_reds,t1_squad_avg_fouls_given,t1_squad_avg_pass_pct,t1_squad_avg_passes_pg,t1_squad_avg_long_passes,t1_squad_avg_through,t1_squad_motm_total,t1_squad_gc_per_app,t1_squad_off_def_ratio,t1_squad_cards_per_app,t1_squad_star_concentration,t1_squad_exp_depth_ratio,t2_squad_size,t2_squad_avg_rating,t2_squad_max_rating,t2_squad_median_rating,t2_squad_rating_std,t2_squad_total_apps,t2_squad_avg_apps,t2_squad_max_apps,t2_squad_total_goals,t2_squad_total_assists,t2_squad_avg_shots_pg,t2_squad_avg_keypasses,t2_squad_avg_dribbles,t2_squad_avg_tackles,t2_squad_avg_intercept,t2_squad_avg_clearances,t2_squad_avg_blocks,t2_squad_total_yellows,t2_squad_total_reds,t2_squad_avg_fouls_given,t2_squad_avg_pass_pct,t2_squad_avg_passes_pg,t2_squad_avg_long_passes,t2_squad_avg_through,t2_squad_motm_total,t2_squad_gc_per_app,t2_squad_off_def_ratio,t2_squad_cards_per_app,t2_squad_star_concentration,t2_squad_exp_depth_ratio,diff_avg_gf_10,diff_avg_ga_10,diff_avg_gd_10,diff_avg_gf_20,diff_win_rate_10,diff_win_rate_10_comp,diff_unbeaten_run,diff_winning_streak,diff_qualifying_ppg,diff_squad_avg_rating,diff_squad_total_goals,diff_squad_avg_tackles,diff_squad_avg_pass_pct,target_result,target_t1_goals,target_t2_goals,target_gd
2024-03-25,Sweden,Albania,Friendly,1506.0007129024873,1524.3789029800269,-18.378190077539557,2.0,1.7,0.3,2.0714285714285716,1.5,0.5,0.375,0.1,0.2,0,0,1,2.0,0.5,1.5,2.0,0.5,0.5,,0.5,0.5,2,1,0,0,0.5,0.25,,,0.0,0.5,1.25,1.75,1.5,0.25,127,-0.19999999999999996,,,,,165,0.0,0,0,0,1,26.0,6.595668247443594,7.090758547008546,6.596296296296298,0.25256912138378573,812.0,31.23076923076923,59.0,71.0,37.0,0.771117655534019,0.633769269739306,0.5618896860676699,0.9962281720068034,0.6912935164490317,2.329548772977232,0.36912387799777074,73.0,6.0,0.8586114751744323,77.9049127279085,23.567199849230253,1.8236818571651146,0.12560941043083898,17.0,0.1330049261083744,0.7663447287468764,0.11206896551724138,1.0734354619992736,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2,-1.2,0.07142857142857162,0.0,,-2,-1,,,,,,0,1,0,1
2024-03-26,Algeria,South Africa,FIFA Series,1558.3251345975066,1560.5704801016116,-2.2453455041049892,2.4,0.9,1.5,1.9375,0.75,0.6,0.5555555555555556,0.3,0.3,1,1,0,0.8,0.6,0.2,0.9,0.65,0.2,0.3,0.6,0.6,7,0,0,0,0.5,0.25,,,0.0,0.5,2.6666666666666665,1.6666666666666667,0.5,1.1666666666666667,128,-0.4,2.0,1.6,1.4,0.20000000000000018,56,0.0,0,0,0,1,26.0,6.738875573816922,7.2725,6.699416666666666,0.24431151285886463,788.0,30.307692307692307,57.0,117.0,46.0,1.025572913566913,0.8315480383499051,0.7737175772993395,1.2155456087544916,0.8106579273399313,1.4261093173426254,0.3043670938125806,99.0,3.0,0.9126521177403382,84.61975145085484,31.30936438931755,1.6151613528800062,0.15266267736095318,21.0,0.2068527918781726,0.8368296587584295,0.13705583756345177,1.077586913620773,0.6153846153846154,15.0,6.249334757834758,6.785555555555555,6.351666666666667,0.29344958556683504,512.0,34.13333333333333,53.0,58.0,5.0,1.1714646464646465,0.7952268244575937,0.4664387464387464,1.3745627876397106,0.7793162393162393,1.8567343304843307,0.5601495726495727,66.0,3.0,1.0075249287749288,78.82735989280255,31.410159544159544,1.8461172161172161,0.29166666666666663,2.0,0.123046875,0.8460899403931429,0.146484375,1.084069764292784,0.8,1.5999999999999999,0.30000000000000004,1.3,1.0375,0.39999999999999997,0.2555555555555556,-6,1,0.6666666666666665,0.48954081598216437,59.0,-0.15901717888521905,5.792391558052287,1,3,3,0
2024-03-26,Egypt,Croatia,FIFA Series,1597.6327914364094,1562.0646897155407,35.56810172086875,2.0,0.8,1.2,2.0625,0.75,0.5,0.6,0.5,0.5,10,1,0,1.6,0.5,1.1,1.5454545454545454,0.5454545454545454,0.6,0.6,0.2,0.7,3,0,0,0,0.5,0.25,,,0.0,0.5,3.0,2.8333333333333335,0.16666666666666666,2.666666666666667,128,-0.6000000000000001,2.0,1.625,0.5,1.125,126,-0.4,0,0,0,1,22.0,6.726165579600765,7.65,6.677619047619048,0.316666707208313,500.0,22.727272727272727,58.0,65.0,23.0,1.0849582182915516,0.9586969409886077,0.8283784578229023,1.9902151556318224,0.8935538961580628,2.180268231194157,0.40223850223850227,43.0,1.0,1.101180786049207,82.39073866238442,25.935044653497037,1.8141287120453788,0.15886226362416836,11.0,0.176,0.5424207567054645,0.092,1.1356609200888135,0.2727272727272727,26.0,6.893221097381181,7.8375,6.895121503496503,0.31308273867223985,1008.0,38.76923076923077,66.0,174.0,67.0,1.270404623668146,0.9400917077782749,0.5583413231723073,0.9307601027850856,0.6901124652239844,1.7567795894037093,0.2814541264655459,111.0,2.0,0.6895242854677289,82.42134097649647,34.42428101603378,2.1522221302355713,0.13829434712472102,41.0,0.2390873015873016,1.3504023181969134,0.11607142857142858,1.1353395595243574,0.7307692307692307,0.3999999999999999,0.30000000000000004,0.09999999999999987,0.5170454545454546,-0.09999999999999998,0.0,7,1,1.0,-0.16705551778041627,-109.0,1.0594550528467368,-0.030602314112044837,2,2,4,-2
2024-03-26,New Zealand,Tunisia,FIFA Series,1476.4719349582726,1554.1106068198526,-77.63867186157995,0.625,1.5,-0.875,0.625,1.5,0.125,,0.375,0.125,0,0,1,1.1,0.7,0.4,1.2666666666666666,0.6,0.4,0.5555555555555556,0.4,0.6,3,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,-0.33,2.5,2.0,0.16666666666666666,1.8333333333333333,126,-0.39999999999999997,0,0,0,1,25.0,6.608490454336324,6.933571428571431,6.540254629629629,0.21129825080914777,457.0,18.28,41.0,39.0,8.0,0.9068716931216931,0.7679601832681543,0.7295604395604396,1.1300842535081665,1.200472411186697,2.2188378684807257,0.7198001175778953,52.0,1.0,0.9892774857992249,75.30468808672097,28.217922637654095,1.596537842190016,0.1222222222222222,9.0,0.10284463894967177,0.7954426967403047,0.12035010940919037,1.0476061688702252,0.2,24.0,6.441452056375612,6.818666666666665,6.500858333333334,0.2928424260612622,589.0,24.541666666666668,48.0,44.0,23.0,0.7308824643203634,0.6713822519205765,0.8532029241497554,1.3256130069283525,0.6988772306914277,1.64955958485492,0.3846169548564601,78.0,3.0,1.0339432103733288,78.48304821993476,24.693776815350688,1.6622780235132182,0.18547016399808752,10.0,0.11375212224108659,0.5472262253579346,0.14770797962648557,1.0569196836746475,0.4583333333333333,-0.4750000000000001,0.8,-1.275,-0.6416666666666666,-0.275,,-3,0,,0.16703839796071218,-5.0,-0.19552875342018594,-3.1783601332137863,1,0,0,0
2024-03-26,Kuwait,Qatar,FIFA World Cup qualification,1472.9760353362533,1661.2532571884678,-188.27722185221455,0.0,2.5,-2.5,0.0,2.5,0.0,,0.0,0.0,0,0,2,2.1,0.7,1.4,1.85,1.05,0.8,0.9,0.1,0.5,8,3,0,2,0.0,0.0,0.0,2.5,-2.5,0.0,,,,,999,0.0,3.0,4.666666666666667,0.3333333333333333,4.333333333333334,5,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,118.0,4.538461538461538,23.0,9.0,0.0,,1.3333333333333333,1.0,1.5555555555555556,1.375,3.875,1.2857142857142858,12.0,1.0,1.5714285714285714,,17.375,2.375,,0.0,0.07627118644067797,,0.1271186440677966,,0.0,-2.1,1.8,-3.9,-1.85,-0.8,,-8,-3,,,,,,2,1,2,-1
2024-03-26,Thailand,South Korea,FIFA World Cup qualification,1488.0250314589143,1568.783838375285,-80.75880691637076,0.8,2.0,-1.2,0.8,2.0,0.0,0.0,0.6,0.2,1,0,0,2.1,1.1,1.0,2.0,0.9444444444444444,0.5,0.4444444444444444,0.4,0.3,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,,,,,999,-0.33,2.3333333333333335,3.0,0.3333333333333333,2.6666666666666665,53,-0.6000000000000001,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.664219026999895,7.278186274509804,6.697910606060606,0.3188652635087195,477.0,29.8125,49.0,47.0,32.0,1.4660568264216236,1.1480885439651969,0.7323511749818593,0.9918566515859037,0.9212963605781663,2.3207508781266193,0.19266548827116542,53.0,2.0,1.1160434246113111,81.76407487654697,30.329429382592537,2.0153779666037823,0.19441885950937474,8.0,0.16561844863731656,1.4633399140494874,0.12368972746331237,1.09049257224952,0.5,-1.3,0.8999999999999999,-2.2,-1.2,-0.5,-0.4444444444444444,0,0,,,,,,2,0,3,-3
2024-03-26,Uzbekistan,Hong Kong,FIFA World Cup qualification,1608.695795259461,1443.8967055025064,164.79908975695457,1.7,0.7,1.0,1.7894736842105263,0.8421052631578947,0.6,0.5,0.4,0.4,12,1,0,0.0,2.25,-2.25,0.0,2.25,0.0,0.0,0.0,0.0,0,0,4,1,1.0,0.0,2.0,0.0,2.0,1.0,2.3333333333333335,2.3333333333333335,1.0,1.3333333333333335,5,0.0,,,,,999,0.0,0,1,0,0,26.0,6.927972222222222,7.155,6.847499999999999,0.19936890592102896,185.0,7.115384615384615,45.0,29.0,8.0,1.5998910675381264,0.9435107376283848,0.6218954248366013,1.2803299097416745,0.6729458450046685,1.0202614379084967,0.20606909430438836,18.0,0.0,0.7308356676003734,82.19119518324396,33.903524743230626,1.2692343604108312,0.09852941176470584,6.0,0.2,1.2399085345998269,0.0972972972972973,1.031281154035561,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-1.55,3.25,1.7894736842105263,0.6,0.5,12,1,,,,,,0,3,0,3
2024-03-26,Turkmenistan,Iran,FIFA World Cup qualification,1449.7425037599394,1646.161227472241,-196.4187237123017,0.3333333333333333,3.3333333333333335,-3.0,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,0,0,3,2.6,1.0,1.6,2.7777777777777777,0.7777777777777778,0.7,0.7,0.2,0.3,1,1,0,1,0.0,0.0,0.0,5.0,-5.0,0.0,,,,,999,0.0,2.3333333333333335,3.6666666666666665,0.6666666666666666,3.0,5,-0.20000000000000007,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.318833333333333,6.464375,6.34,0.14711981665088159,272.0,11.826086956521738,28.0,41.0,0.0,0.7916666666666666,0.5,0.828125,0.9583333333333333,0.5520833333333333,1.5833333333333333,0.4930555555555555,24.0,0.0,1.0625,79.9639645110442,16.75,1.3055555555555556,,0.0,0.15073529411764705,0.8175559380378657,0.08823529411764706,1.021416532799621,0.0,-2.2666666666666666,2.3333333333333335,-4.6,-2.444444444444444,-0.7,-0.7,-1,-1,,,,,,2,0,1,-1
2024-03-26,Philippines,Iraq,FIFA World Cup qualification,1481.9706221215083,1601.8623590034185,-119.89173688191022,0.0,2.5,-2.5,0.0,2.5,0.0,,0.0,0.0,0,0,2,1.9,1.1,0.8,1.8333333333333333,1.0555555555555556,0.6,0.7,0.2,0.3,1,1,0,1,0.0,0.0,0.0,1.0,-1.0,0.0,,,,,999,0.0,3.0,2.3333333333333335,0.3333333333333333,2.0,5,0.4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,6.526288003663003,7.094285714285713,6.434535714285714,0.40462806839683374,238.0,9.153846153846153,36.0,17.0,4.0,0.9505494505494506,0.7258241758241758,0.6787545787545788,1.475686813186813,0.5581043956043956,1.021565934065934,0.1714285714285714,28.0,2.0,1.0059065934065934,81.6236815868904,21.96253434065934,2.8264957264957267,0.6428571428571428,2.0,0.08823529411764706,0.6398047301170511,0.14285714285714285,1.0853692050151404,0.07692307692307693,-1.9,1.4,-3.3,-1.8333333333333333,-0.6,,-1,-1,,,,,,2,0,5,-5
2024-03-26,Tajikistan,Saudi Arabia,FIFA World Cup qualification,1447.7454958430835,1578.9016390905012,-131.15614324741773,0.4,1.8,-1.4,0.4,1.8,0.0,0.0,0.2,0.0,0,0,3,1.5,0.2,1.3,1.263157894736842,1.0,0.7,0.6,0.3,0.8,10,1,0,1,0.0,0.0,0.0,1.0,-1.0,0.0,,,,,999,-0.33,3.0,2.3333333333333335,0.0,2.3333333333333335,5,-0.20000000000000007,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.5524148148148145,7.05,6.59,0.3682882231468197,472.0,22.476190476190474,40.0,42.0,5.0,0.6742857142857143,0.8533333333333334,0.7266666666666667,1.5446666666666666,0.8640000000000001,2.6394871794871793,0.8891666666666667,44.0,8.0,0.8646666666666667,88.29157577008533,19.927500000000002,1.4106666666666667,,1.0,0.09957627118644068,0.43371722617005637,0.1440677966101695,1.0742996593394933,0.5238095238095238,-1.1,1.6,-2.7,-0.863157894736842,-0.7,-0.6,-10,-1,,,,,,1,1,1,0
2024-03-26,Jordan,Pakistan,FIFA World Cup qualification,1567.5411438851513,1443.8135161439718,123.7276277411795,1.9,1.5,0.4,1.7058823529411764,1.7647058823529411,0.6,0.5,0.1,0.4,1,1,0,0.0,3.5,-3.5,0.0,3.5,0.0,,0.0,0.0,0,0,2,1,1.0,0.0,3.0,0.0,3.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.33333333333333326,5,0.4,,,,,999,0.0,0,1,0,0,26.0,6.737575757575757,6.737575757575757,6.737575757575757,,96.0,3.6923076923076925,34.0,7.0,6.0,1.93939393939394,1.0303030303030305,1.0,0.8181818181818182,0.3333333333333333,0.1818181818181818,0.0606060606060606,10.0,0.0,0.8181818181818182,81.2206572769953,19.363636363636363,0.4242424242424242,,1.0,0.13541666666666666,2.3417489937797296,0.10416666666666667,0.9985179862576908,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-2.0,3.9,1.7058823529411764,0.6,,1,1,,,,,,0,7,0,7
2024-03-26,Australia,Lebanon,FIFA World Cup qualification,1612.4213387732432,1452.0181691329117,160.4031696403315,2.3,0.3,2.0,1.9333333333333333,0.7333333333333333,0.8,0.7777777777777778,0.1,0.8,1,1,0,0.0,2.0,-2.0,0.0,2.0,0.0,,0.0,0.0,0,0,3,1,1.0,0.0,2.0,0.0,2.0,1.0,3.0,3.3333333333333335,0.0,3.3333333333333335,5,-0.4,,,,,999,0.0,0,1,0,0,26.0,6.7799482500064885,7.66,6.7162500000000005,0.32413618615422773,597.0,22.96153846153846,55.0,48.0,30.0,0.9252125771453297,0.8351909116455696,0.8279615542603658,1.535635159951256,0.7669564191660925,3.1834129978618613,0.9950041126113318,75.0,3.0,0.6826922962103918,79.49922262197991,27.783229724286564,1.9351303229701071,0.09838147819514276,17.0,0.1306532663316583,0.5985970047255573,0.1407035175879397,1.1281382004631155,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-1.7,4.0,1.9333333333333333,0.8,,1,1,,,,,,0,5,0,5
2024-03-26,Argentina,Costa Rica,Friendly,1579.7957436848112,1429.8701356565552,149.92560802825597,2.2,0.2,2.0,2.1818181818181817,0.18181818181818182,0.9,0.8333333333333334,0.0,0.9,2,2,0,0.75,1.875,-1.125,0.75,1.875,0.125,0.0,0.125,0.125,0,0,2,0,0.5,0.25,,,0.0,0.5,2.5,1.3333333333333333,0.3333333333333333,1.0,126,-0.19999999999999996,,,,,999,-0.13,0,0,0,1,25.0,6.83862993936285,7.8121190476190465,6.820583333333333,0.36764001233899396,1255.0,50.2,86.0,188.0,84.0,1.2729302348114933,0.9260871007570551,0.7419913040971651,1.3533044290642073,0.6686714096999903,1.1374621742547903,0.29777534668594763,171.0,14.0,1.097113842487822,83.28797696039291,37.46749818996613,1.9364548519736844,0.2402835599338658,80.0,0.21673306772908366,0.9337094545238526,0.1697211155378486,1.1406834822127698,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4500000000000002,-1.675,3.125,1.4318181818181817,0.775,0.8333333333333334,2,2,,,,,,0,3,1,2
2024-03-26,Austria,Turkey,Friendly,1578.2920542301936,1543.3796250063974,34.91242922379615,1.8,0.7,1.1,2.0,0.7272727272727273,0.7,0.75,0.2,0.5,4,4,0,1.7,1.3,0.4,1.7272727272727273,1.2727272727272727,0.5,0.625,0.2,0.3,0,0,1,0,0.5,0.25,,,0.0,0.5,2.375,2.125,0.875,1.25,131,0.20000000000000007,2.125,1.75,0.875,0.875,163,0.19999999999999996,0,0,0,1,24.0,6.671794342710087,7.1066666666666665,6.723333333333333,0.22043298262844407,910.0,37.916666666666664,62.0,77.0,61.0,0.8921899706138255,0.7207417799126724,0.5536600788894747,1.3831065622173635,0.6674835254836856,1.6292621138158663,0.3321431068249686,133.0,5.0,0.6661939561523106,83.09202451141319,34.16978551975653,1.9722118560926647,0.1110733810645068,19.0,0.15164835164835164,0.6404319632187756,0.16263736263736264,1.0635865610590245,0.7916666666666666,26.0,6.757457246338627,7.384734848484848,6.741001157407408,0.338238698068471,1023.0,39.34615384615385,63.0,129.0,101.0,1.0180350083530683,0.9138711951590195,0.6516936871926463,1.120410960094996,0.7321261156332249,1.720283470937736,0.3849530325999701,138.0,6.0,0.8883003399400058,82.14563206753951,32.58806055728537,1.7815160595899493,0.23964376938514867,60.0,0.22482893450635386,0.9005884092520794,0.15249266862170088,1.0912126341810557,0.8076923076923077,0.10000000000000009,-0.6000000000000001,0.7000000000000001,0.2727272727272727,0.19999999999999996,0.125,4,4,0.25,-0.08566290362854012,-52.0,0.2626956021223674,0.9463924438736768,0,6,1,5
2024-03-26,Colombia,Romania,Friendly,1557.4252390811855,1513.8180476560194,43.60719142516609,1.3,0.5,0.8,1.3076923076923077,0.6153846153846154,0.7,0.5,0.3,0.7,13,4,0,1.5,1.0,0.5,1.5,1.0,0.5,,0.5,0.5,2,1,0,0,0.5,0.25,,,0.0,0.5,2.0,1.0,0.5,0.5,126,0.20000000000000007,,,,,126,0.0,0,0,0,1,26.0,6.8226361626737075,7.443645833333334,6.9671541218638,0.3893987458293851,1039.0,39.96153846153846,79.0,180.0,68.0,1.3459524216918226,0.9422641939297749,0.8213776758875495,1.415977634640645,0.6000902862616999,1.4879348375293526,0.25606995785683995,168.0,12.0,1.274742321995014,82.49098075165837,28.764175045359263,1.5877746187751416,0.15277944663361326,43.0,0.2386910490856593,0.9438804571651019,0.19634263715110684,1.089425172965822,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19999999999999996,-0.5,0.30000000000000004,-0.1923076923076923,0.19999999999999996,,11,3,,,,,,0,3,2,1
2024-03-26,Czech Republic,Armenia,Friendly,1547.6469841150022,1473.8345852530736,73.81239886192861,1.6,0.8,0.8,1.7272727272727273,0.8181818181818182,0.5,0.5,0.4,0.4,4,2,0,0.5,1.25,-0.75,0.5,1.25,0.0,0.0,0.25,0.0,0,0,2,0,0.5,0.25,,,0.0,0.5,1.875,1.5,0.75,0.75,127,0.19999999999999996,0.25,0.5,1.25,-0.75,999,0.0,0,0,0,1,15.0,6.622558747992461,6.966785714285715,6.621209677419355,0.28036954753259463,404.0,26.933333333333334,45.0,65.0,23.0,1.2201646910360568,0.7511877781846475,0.5238016466319565,1.2776781534895123,1.0049070253202295,2.71784184691056,0.617850666912533,33.0,3.0,0.8908111616912245,74.04464283721421,24.989673866745232,2.0811600659142657,0.09233971366324305,11.0,0.21782178217821782,0.9475696141380523,0.10396039603960396,1.0503918591590942,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.44999999999999996,1.55,1.2272727272727273,0.5,0.5,4,2,1.625,,,,,0,2,1,1
2024-03-26,England,Belgium,Friendly,1596.2623218024492,1598.3820137929365,-2.119691990487354,2.4,0.5,1.9,2.3636363636363638,0.5454545454545454,0.7,0.75,0.2,0.5,0,0,1,2.3,0.6,1.7,2.3636363636363638,0.5454545454545454,0.7,0.75,0.3,0.6,11,0,0,0,0.5,0.25,,,0.0,0.5,2.5,2.75,0.5,2.25,130,-0.20000000000000007,2.5,2.75,0.5,2.25,128,-0.20000000000000007,0,0,0,1,26.0,6.893150920398643,7.857030086848635,6.920119971264368,0.3110553353573094,1339.0,51.5,67.0,262.0,106.0,1.330914874397745,0.8645867509078647,0.7722040781996621,0.8862385487236986,0.5948166246665046,1.3740979397050679,0.35417529517002383,135.0,4.0,0.7992768143154002,84.72617303826799,38.33767900573078,1.8017748079867382,0.19368083195112873,77.0,0.2748319641523525,1.4850007024280014,0.10978342046303212,1.1381802567333856,0.9230769230769231,26.0,6.803892252895112,7.929050925925925,6.760174209770115,0.35306090808804025,1098.0,42.23076923076923,64.0,121.0,99.0,1.1500816177519655,1.033360512639167,0.8733935626434831,1.2038488148749424,0.7318003226227902,1.4937254414413985,0.4406766673924259,108.0,2.0,0.8466175353544828,85.08967908071492,35.44631002489083,1.9280167321887045,0.20611702854615943,51.0,0.20036429872495445,0.9474669362926003,0.10382513661202186,1.1636595695444114,0.9615384615384616,0.10000000000000009,-0.09999999999999998,0.19999999999999996,0.0,0.0,0.0,-11,0,0.0,0.08925866750353073,141.0,-0.3176102661512439,-0.36350604244692875,1,2,2,0
2024-03-26,France,Chile,Friendly,1599.2396216368352,1471.7273690677412,127.51225256909402,3.0,0.8,2.2,3.090909090909091,0.7272727272727273,0.7,0.875,0.1,0.5,0,0,1,0.8,1.2,-0.4,0.8,1.2,0.2,0.0,0.4,0.4,0,0,1,0,0.5,0.25,,,0.0,0.5,2.75,3.625,0.375,3.25,129,-0.20000000000000007,0.5,0.25,1.0,-0.75,999,-0.13,0,0,0,1,26.0,6.903524248913545,7.820617788461538,6.881520609318997,0.32949630363315613,1402.0,53.92307692307692,80.0,236.0,144.0,1.3733947392202195,1.1649979707079468,0.798604392640816,1.188295996775112,0.6554955195838356,1.3771878214314002,0.3114153507796111,156.0,8.0,0.7456321138236952,86.21525420040956,41.40046938123133,1.7432528388898794,0.2734441361018863,81.0,0.2710413694721826,1.146123113918713,0.12838801711840228,1.131205663983972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,-0.3999999999999999,2.6,2.290909090909091,0.49999999999999994,0.875,0,0,2.25,,,,,0,3,2,1
2024-03-26,Germany,Netherlands,Friendly,1498.1801593827724,1541.750981231069,-43.570821848296646,1.5,1.9,-0.4,1.5833333333333333,1.8333333333333333,0.3,,0.2,0.1,1,1,0,2.5,1.0,1.5,2.272727272727273,1.2727272727272727,0.7,0.6,0.0,0.6,4,4,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.2,2.25,2.125,0.875,1.25,126,0.20000000000000007,0,0,0,1,26.0,6.798382383177808,7.516833333333333,6.732326765188834,0.290102562041346,1262.0,48.53846153846154,66.0,175.0,119.0,1.1513201594542688,1.1494391308221852,0.6127885179596816,1.0777074534667999,0.6356003886369059,1.295009864938084,0.2723641775424289,123.0,3.0,0.7622013805459942,84.69664703810918,39.72857502795197,2.1510800297813093,0.2620793321094601,50.0,0.2329635499207607,1.0584832859099376,0.1045958795562599,1.1040556934501755,0.9230769230769231,26.0,6.72989349580285,7.238059764309765,6.690840773809525,0.26479561114417144,1172.0,45.07692307692308,68.0,151.0,85.0,1.0662116566680455,0.7569514945340285,0.49236938276749365,0.9517683457601613,0.6344278897299285,1.3838966730777726,0.3212588530509311,143.0,6.0,0.8444622990733147,84.55562097255967,33.78214204319901,1.486411616470043,0.11988012628067998,44.0,0.20136518771331058,1.1085950804768214,0.13737201365187712,1.0739130772344012,0.8846153846153846,-1.0,0.8999999999999999,-1.9,-0.6893939393939397,-0.39999999999999997,,-3,-3,,0.06848888737495784,24.0,0.12593910770663852,0.1410260655495108,0,2,1,1
2024-03-26,Ivory Coast,Uruguay,Friendly,1588.8791197354033,1585.523265832651,3.3558539027521874,1.7,1.1,0.6,2.0,1.0,0.6,0.7,0.2,0.3,5,0,0,2.2,0.8,1.4,2.2,0.8,0.7,0.6666666666666666,0.2,0.4,4,3,0,0,0.5,0.25,,,0.0,0.5,2.5,2.8333333333333335,0.6666666666666666,2.166666666666667,44,0.0,2.1666666666666665,2.1666666666666665,0.8333333333333334,1.333333333333333,126,-0.20000000000000007,0,0,0,1,26.0,6.687338929696103,7.449545454545455,6.59869825708061,0.36987123928557913,968.0,37.23076923076923,56.0,116.0,72.0,1.0066707304384461,0.9739275806908267,0.8910982442263553,1.1806550062576902,0.7098311678355935,1.6119434537970678,0.3525513667060801,106.0,1.0,0.9344302662233482,84.65724077356508,32.34883214564817,1.6335045724345014,0.09636019685734518,39.0,0.19421487603305784,0.8454764185660134,0.11260330578512397,1.1123142389455696,0.8076923076923077,26.0,6.747010390330144,7.216022727272728,6.732499999999999,0.24158595975819638,908.0,34.92307692307692,78.0,116.0,49.0,1.09170145815522,0.9606861409663133,0.7823495934825984,1.4875603461173175,0.9391067112963665,1.5061539676382254,0.32515311485899717,118.0,10.0,0.9331033263754402,82.908206172745,28.978778749411507,1.5887194743454116,0.17348007548007544,26.0,0.1817180616740088,0.728986622132219,0.16299559471365638,1.06793127587897,0.6153846153846154,-0.5000000000000002,0.30000000000000004,-0.7999999999999999,-0.20000000000000018,-0.09999999999999998,0.033333333333333326,1,-3,0.3333333333333335,-0.05967146063404094,0.0,-0.3069053398596273,1.7490346008200817,0,2,1,1
