date,team_1,team_2,t1_elo,t2_elo,elo_diff,t1_avg_gf_10,t1_avg_ga_10,t1_avg_gd_10,t1_avg_gf_20,t1_avg_ga_20,t1_win_rate_10,t1_win_rate_10_comp,t1_draw_rate_10,t1_clean_sheet_rate,t1_unbeaten_run,t1_winning_streak,t1_losing_streak,t2_avg_gf_10,t2_avg_ga_10,t2_avg_gd_10,t2_avg_gf_20,t2_avg_ga_20,t2_win_rate_10,t2_win_rate_10_comp,t2_draw_rate_10,t2_clean_sheet_rate,t2_unbeaten_run,t2_winning_streak,t2_losing_streak,h2h_total,h2h_t1_win_pct,h2h_draw_pct,h2h_avg_gf,h2h_avg_ga,h2h_avg_gd,h2h_recent_win_pct,t1_qualifying_ppg,t1_qualifying_gf_pg,t1_qualifying_ga_pg,t1_qualifying_gd_pg,t1_days_since_comp_win,t1_form_trajectory,t2_qualifying_ppg,t2_qualifying_gf_pg,t2_qualifying_ga_pg,t2_qualifying_gd_pg,t2_days_since_comp_win,t2_form_trajectory,is_world_cup,is_wc_qualifier,is_continental,is_friendly,t1_squad_size,t1_squad_avg_rating,t1_squad_max_rating,t1_squad_median_rating,t1_squad_rating_std,t1_squad_total_apps,t1_squad_avg_apps,t1_squad_max_apps,t1_squad_total_goals,t1_squad_total_assists,t1_squad_avg_shots_pg,t1_squad_avg_keypasses,t1_squad_avg_dribbles,t1_squad_avg_tackles,t1_squad_avg_intercept,t1_squad_avg_clearances,t1_squad_avg_blocks,t1_squad_total_yellows,t1_squad_total_reds,t1_squad_avg_fouls_given,t1_squad_avg_pass_pct,t1_squad_avg_passes_pg,t1_squad_avg_long_passes,t1_squad_avg_through,t1_squad_motm_total,t1_squad_gc_per_app,t1_squad_off_def_ratio,t1_squad_cards_per_app,t1_squad_star_concentration,t1_squad_exp_depth_ratio,t2_squad_size,t2_squad_avg_rating,t2_squad_max_rating,t2_squad_median_rating,t2_squad_rating_std,t2_squad_total_apps,t2_squad_avg_apps,t2_squad_max_apps,t2_squad_total_goals,t2_squad_total_assists,t2_squad_avg_shots_pg,t2_squad_avg_keypasses,t2_squad_avg_dribbles,t2_squad_avg_tackles,t2_squad_avg_intercept,t2_squad_avg_clearances,t2_squad_avg_blocks,t2_squad_total_yellows,t2_squad_total_reds,t2_squad_avg_fouls_given,t2_squad_avg_pass_pct,t2_squad_avg_passes_pg,t2_squad_avg_long_passes,t2_squad_avg_through,t2_squad_motm_total,t2_squad_gc_per_app,t2_squad_off_def_ratio,t2_squad_cards_per_app,t2_squad_star_concentration,t2_squad_exp_depth_ratio,diff_avg_gf_10,diff_avg_ga_10,diff_avg_gd_10,diff_win_rate_10,diff_win_rate_10_comp,diff_unbeaten_run,diff_winning_streak,diff_qualifying_ppg,diff_squad_avg_rating,diff_squad_total_goals,diff_squad_avg_tackles,diff_squad_avg_pass_pct
2026-06-18,Canada,Qatar,1611.272924643177,1529.081538715926,82.19138592725108,1.1,0.4,0.7,1.6,0.55,0.4,0.6,0.5,0.7,6,1,0,0.9,1.7,-0.8,1.15,1.95,0.1,0.3,0.4,0.1,0,0,2,0,0.5,0.25,,,0.0,0.5,,,,,346,0.0,1.5,1.5,1.8571428571428572,-0.3571428571428572,235,-0.2,1,0,0,0,16,6.471861704967075,6.812592592592593,6.443061507936508,0.17481670169280236,500,31.25,60,61,23,0.9874009342528434,0.7627075450063066,0.650707965934912,1.2814648489756526,0.605499568248352,1.3543959427094423,0.24947261201131168,63.0,3.0,1.1757511489610464,74.82777138552247,22.48438456614371,1.289585005542178,0.21194235588972427,7,0.168,0.7645588922036998,0.144,1.05102405800668,0.5,26,,,,,118,4.538461538461538,23,9,0,,1.3333333333333333,1.0,1.5555555555555556,1.375,3.875,1.2857142857142858,12.0,1.0,1.5714285714285714,,17.375,2.375,,0,0.07627118644067797,,0.1271186440677966,,0.0,0.20000000000000007,-1.2999999999999998,1.5,0.30000000000000004,0.3,6,1,,,52,-0.274090706579903,
2026-06-19,Scotland,Morocco,1533.8072259756104,1806.328563510211,-272.52133753460066,2.1,1.0,1.1,1.5,1.25,0.6,0.7,0.1,0.3,1,1,0,2.2,0.3,1.9,2.05,0.3,0.7,0.8,0.3,0.7,37,3,0,0,0.5,0.25,,,0.0,0.5,2.1666666666666665,2.1666666666666665,1.1666666666666667,0.9999999999999998,200,-0.4,3.0,3.5384615384615383,0.3076923076923077,3.230769230769231,140,0.20000000000000007,1,0,0,0,26,6.590358037721537,7.32,6.545,0.31378434932841015,819,31.5,56,97,34,0.7896117844530541,0.7493200756358651,0.6022271490692543,1.1477539656111084,0.574875791849476,2.3723119754641493,0.5374716118929082,82.0,3.0,0.9591749762583096,78.6600231003982,26.860211251711252,2.175792725792726,0.32796208421208417,20,0.15995115995115994,0.682020366940627,0.1111111111111111,1.1090307462361368,0.5384615384615384,26,6.734031961074817,7.72111111111111,6.661081547619048,0.3641873122722838,904,34.76923076923077,61,117,65,1.0828813833276227,0.8660402885106654,0.9053420075292842,1.4444098666331515,0.6914429007154667,1.3310033139799875,0.28295260567566266,120.0,4.0,1.190903621728769,84.31204083829242,32.61011035572325,1.4870998717597004,0.15505276451692945,30,0.2013274336283186,0.7445503555572068,0.14601769911504425,1.1448805633893486,0.6153846153846154,-0.10000000000000009,0.7,-0.7999999999999998,-0.09999999999999998,-0.10000000000000009,-36,-2,-0.8333333333333335,-0.14367392335327978,-20,-0.2966559010220431,-5.652017737894212
2026-06-19,Brazil,Haiti,1608.8433934019472,1583.5058010727532,25.337592329193967,2.4,1.0,1.4,1.8,0.95,0.6,0.4,0.1,0.4,2,2,0,1.5,1.0,0.5,2.5,1.05,0.4,0.3,0.3,0.5,2,1,0,0,0.5,0.25,,,0.0,0.5,1.75,1.3333333333333333,0.8333333333333334,0.4999999999999999,275,0.0,2.0,2.0,1.3,0.7,199,0.39999999999999997,1,0,0,0,26,6.86810622438674,7.324342105263157,6.920866977225674,0.2601073415174674,1030,39.61538461538461,78,183,63,1.6203823432893856,1.0216075037195702,0.8036230756744428,1.3971235446543344,0.6723913450777611,1.5666884393849114,0.5230386387020158,145.0,9.0,1.0316363346165693,81.05651904132694,33.50838230818777,2.188100229384976,0.1522532996796034,60,0.23883495145631067,1.151556556242145,0.1669902912621359,1.0648777245245589,0.6923076923076923,23,6.390907498042578,6.6475,6.363782051282052,0.18345044243870495,554,24.08695652173913,45,47,6,0.887632808499744,0.8838915076451733,0.6415257882798204,1.3887998049929868,0.7701159727369405,1.8076620008575652,0.4189751221001221,66.0,3.0,1.3567485358023954,75.02600115049879,27.357013116811505,2.0989694023580503,0.0709704274220403,3,0.09566787003610108,0.6345674379788709,0.13537906137184116,1.0385246157725028,0.34782608695652173,0.8999999999999999,0.0,0.8999999999999999,0.19999999999999996,0.10000000000000003,0,1,-0.25,0.47719872634416216,136,0.008323739661347584,6.0305178908281505
2026-06-19,United States,Australia,1539.3254478022823,1695.8084511142524,-156.48300331197015,1.8,1.7,0.1,1.35,1.6,0.5,0.3,0.1,0.1,1,1,0,1.4,1.0,0.4,1.65,0.8,0.6,0.7,0.0,0.3,0,0,1,1,1.0,0.0,2.0,1.0,1.0,1.0,,,,,349,0.19999999999999996,2.0833333333333335,1.9166666666666667,0.5833333333333334,1.3333333333333335,270,-0.4,1,0,0,0,26,6.748370430242395,7.725,6.656083333333335,0.3250875709950019,895,34.42307692307692,64,138,53,1.0446791922369922,0.9961590729983426,0.9792252979786469,1.4166170172858426,0.7536049721371003,1.7381574939693814,0.37690519057393335,107.0,4.0,0.9238393921720147,81.83354993166103,33.456055230592554,1.9187801303380854,0.20208898763757696,32,0.21340782122905028,0.732277254216768,0.1329608938547486,1.1430270180859168,0.5769230769230769,26,6.7799482500064885,7.66,6.7162500000000005,0.32413618615422773,597,22.96153846153846,55,48,30,0.9252125771453297,0.8351909116455696,0.8279615542603658,1.535635159951256,0.7669564191660925,3.1834129978618613,0.9950041126113318,75.0,3.0,0.6826922962103918,79.49922262197991,27.783229724286564,1.9351303229701071,0.09838147819514276,17,0.1306532663316583,0.5985970047255573,0.1407035175879397,1.1281382004631155,0.46153846153846156,0.40000000000000013,0.7,-0.30000000000000004,-0.09999999999999998,-0.39999999999999997,1,1,,-0.03157781976409346,90,-0.11901814266541355,2.3343273096811146
2026-06-19,Turkey,Paraguay,1661.6326830081553,1525.6792788852752,135.9534041228801,2.3,1.3,1.0,2.05,1.15,0.7,0.8,0.1,0.4,7,3,0,1.0,1.0,0.0,1.1,1.1,0.4,0.5,0.2,0.4,0,0,1,0,0.5,0.25,,,0.0,0.5,2.375,2.375,1.5,0.875,67,0.20000000000000007,1.9166666666666667,1.0833333333333333,0.5833333333333334,0.4999999999999999,269,0.0,1,0,0,0,26,6.757457246338627,7.384734848484848,6.741001157407408,0.338238698068471,1023,39.34615384615385,63,129,101,1.0180350083530683,0.9138711951590195,0.6516936871926463,1.120410960094996,0.7321261156332249,1.720283470937736,0.3849530325999701,138.0,6.0,0.8883003399400058,82.14563206753951,32.58806055728537,1.7815160595899493,0.23964376938514867,60,0.22482893450635386,0.9005884092520794,0.15249266862170088,1.0912126341810557,0.8076923076923077,24,6.616451124250204,7.480833333333333,6.584705882352941,0.32299841580842037,745,31.041666666666668,55,85,28,1.2698429533429532,0.9092173060523164,0.6986133451697177,1.6467139125852364,0.9228142511656444,1.7148836133780112,0.3877751795162509,98.0,3.0,0.9792589881070273,80.29701582054334,26.240300657299958,1.7199603640277659,0.177226694023569,20,0.15167785234899328,0.7664829417418325,0.1436241610738255,1.1289351106743135,0.4583333333333333,1.2999999999999998,0.30000000000000004,1.0,0.29999999999999993,0.30000000000000004,7,3,0.45833333333333326,0.1410061220884229,44,-0.5263029524902403,1.8486162469961727
2026-06-20,Germany,Ivory Coast,1678.5362560098429,1685.6954943175867,-7.159238307743863,2.6,0.9,1.7,2.55,1.05,0.8,0.6,0.0,0.5,8,8,0,2.0,0.7,1.3,1.7,0.5,0.7,0.6,0.1,0.6,2,2,0,0,0.5,0.25,,,0.0,0.5,2.5,2.6666666666666665,0.5,2.1666666666666665,201,0.4,2.2857142857142856,1.8571428571428572,0.21428571428571427,1.642857142857143,149,0.20000000000000007,1,0,0,0,26,6.798382383177808,7.516833333333333,6.732326765188834,0.290102562041346,1262,48.53846153846154,66,175,119,1.1513201594542688,1.1494391308221852,0.6127885179596816,1.0777074534667999,0.6356003886369059,1.295009864938084,0.2723641775424289,123.0,3.0,0.7622013805459942,84.69664703810918,39.72857502795197,2.1510800297813093,0.2620793321094601,50,0.2329635499207607,1.0584832859099376,0.1045958795562599,1.1040556934501755,0.9230769230769231,26,6.687338929696103,7.449545454545455,6.59869825708061,0.36987123928557913,968,37.23076923076923,56,116,72,1.0066707304384461,0.9739275806908267,0.8910982442263553,1.1806550062576902,0.7098311678355935,1.6119434537970678,0.3525513667060801,106.0,1.0,0.9344302662233482,84.65724077356508,32.34883214564817,1.6335045724345014,0.09636019685734518,39,0.19421487603305784,0.8454764185660134,0.11260330578512397,1.1123142389455696,0.8076923076923077,0.6000000000000001,0.20000000000000007,0.3999999999999999,0.10000000000000009,0.0,6,6,0.2142857142857144,0.11104345348170508,59,-0.1029475527908903,0.039406264544098235
2026-06-20,Ecuador,Curaçao,1609.857455096781,1611.459162686438,-1.6017075896570532,0.9,0.5,0.4,0.9,0.4,0.3,0.4,0.7,0.5,18,1,0,1.6,1.6,0.0,2.0,1.05,0.3,0.4,0.3,0.4,0,0,3,0,0.5,0.25,,,0.0,0.5,1.75,0.75,0.16666666666666666,0.5833333333333334,271,0.2,2.3333333333333335,2.6666666666666665,0.4444444444444444,2.2222222222222223,205,-0.2,1,0,0,0,25,6.56394894233608,7.0220363636363645,6.6066666666666665,0.33649225802587984,867,34.68,77,83,23,0.8900222104325971,0.6592398423547512,0.5881035547041185,1.5909680185721824,1.0042904794156051,1.722611192258708,0.28783233934768454,100.0,9.0,0.9354694634836422,80.04767102255055,27.514453080287787,1.2746644362167685,0.26534080314972763,17,0.12226066897347174,0.5559275389063426,0.14648212226066898,1.068161074147475,0.64,24,6.42934464745791,6.864939024390244,6.455113514957265,0.2435884824245221,632,26.333333333333332,49,37,21,0.5566809759746082,0.8115362614871329,0.8986298761289343,1.596614484974842,1.2028377495687932,2.090354131461485,0.6468083087584229,87.0,3.0,1.2990488978471297,79.82067927789743,23.017169932960815,1.4924489285853053,0.03815575063078215,3,0.09177215189873418,0.346493188739877,0.1518987341772152,1.0660928091650363,0.5,-0.7000000000000001,-1.1,0.4,0.0,0.0,18,1,-0.5833333333333335,0.13460429487817027,46,-0.0056464664026596445,0.22699174465311955
2026-06-20,Netherlands,Sweden,1688.6031454700046,1526.5143728711632,162.0887725988414,2.8,0.7,2.1,2.45,1.05,0.6,0.6,0.3,0.4,0,0,1,1.5,2.1,-0.6,2.05,1.5,0.3,0.4,0.2,0.0,0,0,1,0,0.5,0.25,,,0.0,0.5,2.5,3.375,0.5,2.875,203,-0.4,1.0,1.25,1.875,-0.625,65,0.2,1,0,0,0,26,6.72989349580285,7.238059764309765,6.690840773809525,0.26479561114417144,1172,45.07692307692308,68,151,85,1.0662116566680455,0.7569514945340285,0.49236938276749365,0.9517683457601613,0.6344278897299285,1.3838966730777726,0.3212588530509311,143.0,6.0,0.8444622990733147,84.55562097255967,33.78214204319901,1.486411616470043,0.11988012628067998,44,0.20136518771331058,1.1085950804768214,0.13737201365187712,1.0739130772344012,0.8846153846153846,26,6.595668247443594,7.090758547008546,6.596296296296298,0.25256912138378573,812,31.23076923076923,59,71,37,0.771117655534019,0.633769269739306,0.5618896860676699,0.9962281720068034,0.6912935164490317,2.329548772977232,0.36912387799777074,73.0,6.0,0.8586114751744323,77.9049127279085,23.567199849230253,1.8236818571651146,0.12560941043083898,17,0.1330049261083744,0.7663447287468764,0.11206896551724138,1.0734354619992736,0.5384615384615384,1.2999999999999998,-1.4000000000000001,2.7,0.3,0.19999999999999996,0,0,1.5,0.13422524835925564,80,-0.04445982624664202,6.65070824465117
2026-06-20,Tunisia,Japan,1612.0897375809757,1738.1764374019447,-126.08669982096899,1.3,1.0,0.3,1.75,0.8,0.3,0.5,0.4,0.3,0,0,1,1.8,0.7,1.1,2.6,0.45,0.6,0.7,0.2,0.6,6,5,0,0,0.5,0.25,,,0.0,0.5,2.230769230769231,1.7692307692307692,0.46153846153846156,1.3076923076923075,165,-0.2,2.4166666666666665,3.3333333333333335,0.25,3.0833333333333335,194,0.8,1,0,0,0,24,6.441452056375612,6.818666666666665,6.500858333333334,0.2928424260612622,589,24.541666666666668,48,44,23,0.7308824643203634,0.6713822519205765,0.8532029241497554,1.3256130069283525,0.6988772306914277,1.64955958485492,0.3846169548564601,78.0,3.0,1.0339432103733288,78.48304821993476,24.693776815350688,1.6622780235132182,0.18547016399808752,10,0.11375212224108659,0.5472262253579346,0.14770797962648557,1.0569196836746475,0.4583333333333333,26,6.651033823057303,6.917166666666668,6.668225806451613,0.206362857243099,692,26.615384615384617,44,91,32,1.0219518922230812,0.787300829704767,0.586935161723437,1.3274179752358122,0.7442041050375215,1.9682684652140836,0.33321129398023963,60.0,1.0,0.826724650521981,79.8843440385208,27.6295999530485,1.2634995990463258,0.155260402548116,22,0.1777456647398844,0.7641230424190252,0.09104046242774566,1.0384524160082713,0.38461538461538464,-0.5,0.30000000000000004,-0.8,-0.3,-0.19999999999999996,-6,-5,-0.18589743589743568,-0.20958176668169148,-47,-0.0018049683074596867,-1.4012958185860356
2026-06-21,Belgium,Iran,1641.596367931577,1709.5858652469203,-67.98949731534321,3.6,0.9,2.7,2.35,1.15,0.7,0.6,0.3,0.5,12,1,0,1.7,0.8,0.9,1.8,0.75,0.4,0.5,0.3,0.5,2,2,0,0,0.5,0.25,,,0.0,0.5,2.25,3.625,0.875,2.75,200,-0.20000000000000007,2.25,1.9166666666666667,0.8333333333333334,1.0833333333333335,359,0.0,1,0,0,0,26,6.803892252895112,7.929050925925925,6.760174209770115,0.35306090808804025,1098,42.23076923076923,64,121,99,1.1500816177519655,1.033360512639167,0.8733935626434831,1.2038488148749424,0.7318003226227902,1.4937254414413985,0.4406766673924259,108.0,2.0,0.8466175353544828,85.08967908071492,35.44631002489083,1.9280167321887045,0.20611702854615943,51,0.20036429872495445,0.9474669362926003,0.10382513661202186,1.1636595695444114,0.9615384615384616,23,6.318833333333333,6.464375,6.34,0.14711981665088159,272,11.826086956521738,28,41,0,0.7916666666666666,0.5,0.828125,0.9583333333333333,0.5520833333333333,1.5833333333333333,0.4930555555555555,24.0,0.0,1.0625,79.9639645110442,16.75,1.3055555555555556,,0,0.15073529411764705,0.8175559380378657,0.08823529411764706,1.021416532799621,0.0,1.9000000000000001,0.09999999999999998,1.8000000000000003,0.29999999999999993,0.09999999999999998,10,-1,0.0,0.48505891956177916,80,0.24551548154160918,5.12571456967072
2026-06-21,New Zealand,Egypt,1615.0135378277596,1680.7064192505075,-65.69288142274786,0.8,1.9,-1.1,2.3,1.2,0.1,0.7,0.1,0.0,0,0,1,1.4,0.5,0.9,1.2,0.65,0.6,0.4,0.3,0.6,4,1,0,1,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,5.8,0.2,5.6,364,0.2,2.4285714285714284,1.7142857142857142,0.2857142857142857,1.4285714285714284,147,-0.4,1,0,0,0,25,6.608490454336324,6.933571428571431,6.540254629629629,0.21129825080914777,457,18.28,41,39,8,0.9068716931216931,0.7679601832681543,0.7295604395604396,1.1300842535081665,1.200472411186697,2.2188378684807257,0.7198001175778953,52.0,1.0,0.9892774857992249,75.30468808672097,28.217922637654095,1.596537842190016,0.1222222222222222,9,0.10284463894967177,0.7954426967403047,0.12035010940919037,1.0476061688702252,0.2,22,6.726165579600765,7.65,6.677619047619048,0.316666707208313,500,22.727272727272727,58,65,23,1.0849582182915516,0.9586969409886077,0.8283784578229023,1.9902151556318224,0.8935538961580628,2.180268231194157,0.40223850223850227,43.0,1.0,1.101180786049207,82.39073866238442,25.935044653497037,1.8141287120453788,0.15886226362416836,11,0.176,0.5424207567054645,0.092,1.1356609200888135,0.2727272727272727,-0.5999999999999999,1.4,-2.0,-0.5,0.29999999999999993,-4,-1,0.5714285714285716,-0.1176751252644408,-26,-0.8601309021236558,-7.0860505756634495
2026-06-21,Spain,Saudi Arabia,1811.9669427354308,1561.1820578630463,250.7848848723845,2.7,0.5,2.2,2.6,0.95,0.6,0.6,0.4,0.7,29,0,0,1.2,1.5,-0.3,1.1,1.25,0.4,0.4,0.0,0.1,1,1,0,0,0.5,0.25,,,0.0,0.5,2.6666666666666665,3.5,0.3333333333333333,3.1666666666666665,205,-0.4,1.3076923076923077,0.8461538461538461,0.9230769230769231,-0.07692307692307698,180,-0.39999999999999997,1,0,0,0,26,6.922739757491015,8.538214285714286,6.80537999092559,0.44654362201170705,1280,49.23076923076923,65,176,113,1.4196699923163634,1.1334655161651108,0.6995672049200163,1.16349080914692,0.5891023915652918,1.2926659378891434,0.30521511696032705,148.0,7.0,0.82417201888495,84.2515635407344,42.071367915930814,1.8835685551205426,0.2259628500868603,65,0.22578125,1.209783648283028,0.13203125,1.2315786520745298,0.9615384615384616,21,6.5524148148148145,7.05,6.59,0.3682882231468197,472,22.476190476190474,40,42,5,0.6742857142857143,0.8533333333333334,0.7266666666666667,1.5446666666666666,0.8640000000000001,2.6394871794871793,0.8891666666666667,44.0,8.0,0.8646666666666667,88.29157577008533,19.927500000000002,1.4106666666666667,,1,0.09957627118644068,0.43371722617005637,0.1440677966101695,1.0742996593394933,0.5238095238095238,1.5000000000000002,-1.0,2.5,0.19999999999999996,0.19999999999999996,28,-1,1.3589743589743588,0.3703249426762003,134,-0.3811758575197466,-4.0400122293509355
2026-06-21,Uruguay,Cape Verde,1588.7312881560326,1578.9218886331425,9.80939952289009,1.0,0.9,0.1,0.85,0.9,0.4,0.3,0.4,0.6,1,0,0,1.7,1.0,0.7,1.35,0.95,0.4,0.5,0.5,0.5,2,1,0,0,0.5,0.25,,,0.0,0.5,1.25,0.75,0.5833333333333334,0.16666666666666663,208,0.0,1.6428571428571428,1.2142857142857142,1.0714285714285714,0.1428571428571428,236,-0.39999999999999997,1,0,0,0,26,6.747010390330144,7.216022727272728,6.732499999999999,0.24158595975819638,908,34.92307692307692,78,116,49,1.09170145815522,0.9606861409663133,0.7823495934825984,1.4875603461173175,0.9391067112963665,1.5061539676382254,0.32515311485899717,118.0,10.0,0.9331033263754402,82.908206172745,28.978778749411507,1.5887194743454116,0.17348007548007544,26,0.1817180616740088,0.728986622132219,0.16299559471365638,1.06793127587897,0.6153846153846154,24,6.4787133456972725,6.893870967741935,6.464761904761906,0.19790460173866473,611,25.458333333333332,44,54,18,1.1134029283308398,0.7299248104259625,0.6837064554924143,1.3573966278752643,0.8709648627997446,2.1835257666570236,0.6091335076214108,72.0,4.0,1.127447846753557,79.85066068479881,19.891235687023006,1.5961745668433656,0.11101784018450682,9,0.11783960720130933,0.8142501638759386,0.13747954173486088,1.0624403638224096,0.4583333333333333,-0.7,-0.09999999999999998,-0.6,0.0,-0.2,-1,-1,-0.3928571428571428,0.2682970446328712,62,0.1301637182420532,3.057545487946186
2026-06-22,France,Iraq,1694.53683234907,1611.311183326081,83.22564902298905,2.4,0.8,1.6,2.15,1.15,0.8,0.7,0.1,0.4,0,0,1,1.1,0.8,0.3,1.05,1.0,0.5,0.6,0.3,0.3,3,0,0,0,0.5,0.25,,,0.0,0.5,2.6666666666666665,2.6666666666666665,0.6666666666666666,2.0,204,0.0,1.8125,1.125,0.8125,0.3125,70,-0.19999999999999996,1,0,0,0,26,6.903524248913545,7.820617788461538,6.881520609318997,0.32949630363315613,1402,53.92307692307692,80,236,144,1.3733947392202195,1.1649979707079468,0.798604392640816,1.188295996775112,0.6554955195838356,1.3771878214314002,0.3114153507796111,156.0,8.0,0.7456321138236952,86.21525420040956,41.40046938123133,1.7432528388898794,0.2734441361018863,81,0.2710413694721826,1.146123113918713,0.12838801711840228,1.131205663983972,1.0,26,6.526288003663003,7.094285714285713,6.434535714285714,0.40462806839683374,238,9.153846153846153,36,17,4,0.9505494505494506,0.7258241758241758,0.6787545787545788,1.475686813186813,0.5581043956043956,1.021565934065934,0.1714285714285714,28.0,2.0,1.0059065934065934,81.6236815868904,21.96253434065934,2.8264957264957267,0.6428571428571428,2,0.08823529411764706,0.6398047301170511,0.14285714285714285,1.0853692050151404,0.07692307692307693,1.2999999999999998,0.0,1.3,0.30000000000000004,0.09999999999999998,-3,0,0.8541666666666665,0.37723624525054156,219,-0.28739081641170094,4.591572613519162
2026-06-22,Norway,Senegal,1701.8856781883956,1734.3481846209907,-32.46250643259509,3.1,0.7,2.4,2.95,0.95,0.7,1.0,0.2,0.4,2,1,0,1.9,0.9,1.0,2.35,0.75,0.7,0.8,0.1,0.5,0,0,1,0,0.5,0.25,,,0.0,0.5,3.0,4.625,0.625,4.0,203,-0.20000000000000007,2.6923076923076925,2.076923076923077,0.23076923076923078,1.8461538461538463,146,-0.20000000000000007,1,0,0,0,26,6.823604812569127,8.31,6.822083333333333,0.4928322136966033,1042,40.07692307692308,70,161,98,1.0880834298829356,0.8825077506500046,0.7366195002398317,1.0392380900322173,0.5440766879663633,1.6913038220859875,0.3521193051883829,92.0,3.0,0.6944725007051202,81.25867413398747,28.875414212787522,1.6210183872445274,0.18194894263442646,53,0.24856046065259116,1.0370224262917538,0.09692898272552783,1.2160492489579326,0.7692307692307693,26,6.755032961558654,7.691428571428572,6.7216458333333335,0.3266253690900756,1027,39.5,57,129,50,1.1631293983618223,0.7287419276007886,0.6984018715799828,1.1406473790319456,0.6340715206923921,1.5774714818781372,0.33995925662268345,131.0,9.0,0.9633765377264838,82.25101772633357,30.557014057528193,1.8479493515458407,0.15663959814695108,30,0.17429406037000975,1.0108478231970406,0.15384615384615385,1.1369388168740686,0.8461538461538461,1.2000000000000002,-0.20000000000000007,1.4,0.0,0.19999999999999996,2,1,0.3076923076923075,0.06857185101047314,32,-0.10140928899972823,-0.9923435923461028
2026-06-22,Argentina,Austria,1717.5171472824015,1654.2551452581022,63.26200202429936,2.3,0.3,2.0,2.2,0.45,0.8,0.6,0.1,0.7,6,6,0,2.8,0.5,2.3,2.35,0.85,0.8,0.6,0.1,0.5,4,2,0,0,0.5,0.25,,,0.0,0.5,1.9166666666666667,1.9166666666666667,0.6666666666666666,1.25,278,0.4,2.375,2.75,0.5,2.25,198,-0.4,1,0,0,0,25,6.83862993936285,7.8121190476190465,6.820583333333333,0.36764001233899396,1255,50.2,86,188,84,1.2729302348114933,0.9260871007570551,0.7419913040971651,1.3533044290642073,0.6686714096999903,1.1374621742547903,0.29777534668594763,171.0,14.0,1.097113842487822,83.28797696039291,37.46749818996613,1.9364548519736844,0.2402835599338658,80,0.21673306772908366,0.9337094545238526,0.1697211155378486,1.1406834822127698,0.88,24,6.671794342710087,7.1066666666666665,6.723333333333333,0.22043298262844407,910,37.916666666666664,62,77,61,0.8921899706138255,0.7207417799126724,0.5536600788894747,1.3831065622173635,0.6674835254836856,1.6292621138158663,0.3321431068249686,133.0,5.0,0.6661939561523106,83.09202451141319,34.16978551975653,1.9722118560926647,0.1110733810645068,19,0.15164835164835164,0.6404319632187756,0.16263736263736264,1.0635865610590245,0.7916666666666666,-0.5,-0.2,-0.2999999999999998,0.0,0.0,2,4,-0.45833333333333326,0.1668355966527626,111,-0.029802133153156163,0.19595244897972464
2026-06-22,Jordan,Algeria,1627.1785651125172,1712.3436409826943,-85.16507587017713,1.9,1.6,0.3,1.65,1.45,0.5,0.7,0.2,0.3,0,0,1,1.9,0.4,1.5,2.1,0.6,0.7,0.7,0.2,0.7,3,1,0,0,0.5,0.25,,,0.0,0.5,1.7272727272727273,1.6363636363636365,0.8181818181818182,0.8181818181818182,174,-0.6000000000000001,2.6923076923076925,2.6153846153846154,0.5384615384615384,2.076923076923077,155,-0.20000000000000007,1,0,0,0,26,6.737575757575757,6.737575757575757,6.737575757575757,,96,3.6923076923076925,34,7,6,1.93939393939394,1.0303030303030305,1.0,0.8181818181818182,0.3333333333333333,0.1818181818181818,0.0606060606060606,10.0,0.0,0.8181818181818182,81.2206572769953,19.363636363636363,0.4242424242424242,,1,0.13541666666666666,2.3417489937797296,0.10416666666666667,0.9985179862576908,0.038461538461538464,26,6.738875573816922,7.2725,6.699416666666666,0.24431151285886463,788,30.307692307692307,57,117,46,1.025572913566913,0.8315480383499051,0.7737175772993395,1.2155456087544916,0.8106579273399313,1.4261093173426254,0.3043670938125806,99.0,3.0,0.9126521177403382,84.61975145085484,31.30936438931755,1.6151613528800062,0.15266267736095318,21,0.2068527918781726,0.8368296587584295,0.13705583756345177,1.077586913620773,0.6153846153846154,0.0,1.2000000000000002,-1.2,-0.19999999999999996,0.0,-3,-1,-0.9650349650349652,-0.0012998162411648195,-110,-0.39736379057267335,-3.399094173859538
