Player_ID,Team_Name,Player_Name,apps,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,rating
303139,Spain,Rodri,43,2,1,1.0464285714285715,1.6476190476190475,0.7611111111111111,0.8315476190476191,,0.7714285714285715,0.4699999999999999,6.749698412698412
303544,Norway,Fredrik Aursnes,54,4,6,0.7952380952380954,1.2666666666666666,0.5380952380952381,0.48214285714285715,0.2904761904761905,0.6035714285714285,0.8333333333333334,6.832761904761905
303656,Paraguay,Andrés Cubas,31,0,1,0.4545454545454545,0.5681818181818181,0.4545454545454545,1.5454545454545454,,0.6212121212121212,1.6363636363636362,6.396818181818182
303657,Uruguay,Rodrigo Bentancur,50,3,1,0.9888888888888889,0.7378205128205128,0.8738461538461539,0.7685897435897436,0.5192307692307692,0.6102564102564103,0.7723076923076924,6.821854700854701
303728,Argentina,Nahuel Molina,47,2,2,0.34871794871794876,0.42820512820512824,0.48717948717948717,0.19615384615384615,0.13461538461538458,0.22051282051282048,0.7410256410256411,6.406153846153847
303908,Argentina,Giovani Lo Celso,48,3,4,0.7277777777777777,0.7472222222222222,0.39999999999999997,1.3499999999999999,0.1666666666666666,0.8111111111111112,0.7583333333333333,6.594055555555554
303924,Paraguay,Miguel Almirón,29,2,3,1.5694444444444444,1.7222222222222223,0.9027777777777778,1.097222222222222,0.625,1.3333333333333333,1.513888888888889,6.463333333333334
304008,England,Dean Henderson,51,0,0,,0.027027027027027,0.027027027027027,0.1351351351351351,,,,6.903513513513513
306581,USA,Antonee Robinson,36,2,2,0.6363636363636364,1.375,1.292929292929293,0.8585858585858587,0.0909090909090909,0.3181818181818182,1.6704545454545454,7.086401515151515
306672,Bosnia,Dzenis Burnic,37,1,1,0.78125,0.6875,0.328125,0.625,,0.46875,0.578125,6.2234375
312582,Switzerland,Cedric Itten,34,15,3,3.1,0.7,0.6333333333333333,1.0666666666666669,0.5333333333333333,1.2333333333333334,2.1666666666666665,6.551666666666666
313012,Canada,Richie Laryea,21,2,1,0.6666666666666666,0.9814814814814815,1.5,2.555555555555556,0.2222222222222222,0.9166666666666667,1.537037037037037,6.812592592592593
313171,Portugal,Rúben Dias,45,2,0,0.5782967032967032,0.3675213675213675,0.18925518925518917,0.48840048840048844,,0.1153846153846153,0.12912087912087905,6.830206043956045
313385,Haiti,Carlens Arcus,36,0,3,0.3461538461538461,0.8076923076923077,0.0769230769230769,1.3076923076923077,,0.2307692307692307,0.3461538461538461,6.443653846153845
313545,Egypt,Trezeguet,30,10,0,1.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333335,0.3333333333333333,0.5833333333333333,1.0833333333333335,6.385833333333334
315227,Norway,Erling Haaland,67,57,11,3.461666666666667,0.9145238095238095,0.4754761904761905,0.4848214285714286,0.22529761904761902,0.4872023809523809,1.151904761904762,7.4641738095238095
315228,DR Congo,Meschack Elia,27,3,0,0.6931818181818181,0.6477272727272727,0.7272727272727273,0.4545454545454546,0.3409090909090909,0.8977272727272727,1.465909090909091,6.360227272727273
315275,USA,Tyler Adams,37,2,2,0.4,0.64,0.8577777777777779,1.3955555555555554,0.04,0.72,1.568888888888889,6.612966666666667
316532,DR Congo,Charles Pickel,29,1,0,1.2083333333333333,0.29166666666666663,0.2083333333333333,0.29166666666666663,,0.41666666666666663,0.2916666666666667,6.305
316883,Argentina,Gonzalo Montiel,21,0,0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.24999999999999994,6.361666666666666
317541,Morocco,Brahim Díaz,61,9,9,1.7827380952380953,1.1095238095238096,0.7738095238095238,1.7180952380952383,0.1214285714285714,1.6514285714285712,1.896666666666667,6.696061904761905
317547,Scotland,George Hirst,52,11,3,1.1984126984126984,0.5,0.2142857142857142,0.5,0.369047619047619,0.8690476190476191,1.3214285714285714,6.048452380952381
317630,Switzerland,Djibril Sow,40,5,5,0.4128787878787879,0.48863636363636365,0.2121212121212121,0.9393939393939394,0.17045454545454544,0.2424242424242424,0.5643939393939394,6.551666666666666
317998,Turkiye,Çaglar Söyüncü,19,0,1,0.1818181818181818,0.43939393939393934,0.3333333333333333,0.7272727272727273,,0.1818181818181818,0.7272727272727273,6.655454545454546
318155,Australia,Milos Degenek,4,0,0,,,,,,,,
318250,Panama,Cristian Martínez,5,0,1,0.75,0.75,,2.0,,1.0,1.25,6.4275
318432,Colombia,Yerry Mina,37,3,0,0.4230769230769231,0.3076923076923077,0.0769230769230769,1.7115384615384617,0.1153846153846153,0.3461538461538461,0.5,6.668461538461539
318449,Scotland,John McGinn,56,11,8,1.2200000000000002,1.6861111111111111,0.9933333333333334,2.6416666666666666,0.0833333333333333,1.6861111111111111,1.8277777777777777,6.981194444444444
318559,Panama,Roderick Miller,6,0,0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,0.3333333333333333,6.23
318565,Panama,Fidel Escobar,30,1,0,,,,,,,,
318896,Scotland,Angus Gunn,8,0,0,,,,0.5,,,,6.573333333333333
318923,Haiti,Derrick Etienne,15,2,0,1.0,0.6363636363636364,0.3636363636363636,0.8181818181818182,0.6363636363636364,0.6363636363636364,1.5454545454545454,6.347272727272728
319712,USA,Matt Turner,23,0,0,,,,0.30952380952380953,,,0.0714285714285714,6.784166666666666
319756,Brazil,Lucas Paquetá,51,13,2,2.3888888888888884,1.0555555555555556,1.011111111111111,1.9583333333333333,0.2222222222222222,1.4,1.4861111111111112,6.997277777777777
319767,Senegal,Yehvann Diouf,39,0,0,,,0.1025641025641025,0.1538461538461538,,0.1025641025641025,0.1666666666666666,6.581089743589743
320242,Haiti,Jean-Ricner Bellegarde,40,1,1,1.3803418803418805,1.0555555555555556,0.7863247863247862,1.4145299145299146,,0.923076923076923,1.188034188034188,6.425854700854701
320436,Norway,Julian Ryerson,60,1,21,0.46760752688172047,1.6585573476702509,0.5261872759856631,0.8665770609318996,0.28004778972520905,1.0966845878136202,1.283624551971326,6.87313082437276
320525,Sweden,Eric Smith,30,2,2,0.4444444444444444,0.6296296296296297,0.3333333333333333,1.0740740740740742,0.037037037037037,0.3333333333333333,0.6666666666666666,6.596296296296298
320585,Sweden,Jesper Karlström,42,1,0,0.7777777777777778,0.6481481481481481,0.6388888888888888,0.8333333333333334,0.0277777777777777,0.3888888888888889,1.1805555555555556,6.5886111111111125
320609,Sweden,Gustaf Nilsson,6,1,0,,,,,,,,5.91
320833,Algeria,Luca Zidane,33,0,0,,,,0.5,,,,6.8725
320834,Morocco,Achraf Hakimi,55,7,11,1.6316849816849814,1.8768620268620266,0.51001221001221,1.896967846967847,0.6111111111111112,1.1539072039072038,1.389072039072039,6.938825803825804
320971,Norway,Fredrik Bjørkan,29,1,2,0.2,0.4,1.0,0.75,0.1,0.8,1.6,6.3469999999999995
320977,Norway,Jens Petter Hauge,31,7,2,1.0416666666666665,1.375,2.4166666666666665,0.875,,2.0,1.6666666666666665,6.822083333333333
320986,Norway,Patrick Berg,38,2,1,0.8809523809523809,0.738095238095238,0.5833333333333334,0.30952380952380953,,0.5357142857142857,0.4047619047619047,6.763988095238095
321020,Norway,Sander Berge,52,0,3,0.5267857142857142,0.9875,0.5660714285714286,0.5499999999999999,0.0285714285714285,0.5982142857142857,0.6416666666666667,6.890892857142858
321085,Norway,Kristoffer Ajer,44,1,2,0.5123456790123456,0.5740740740740741,0.35648148148148145,0.15509259259259256,,0.3101851851851852,0.31327160493827155,6.841311728395063
321150,Tunisia,Dylan Bronn,15,0,0,0.25,,,0.75,,,0.25,6.565
321390,Senegal,Édouard Mendy,47,0,0,,,,0.4285714285714285,,,,6.910000000000001
321958,Turkiye,Ferdi Kadioglu,45,2,0,1.105855855855856,1.8085585585585586,0.6621621621621622,0.8798798798798799,0.3445945945945946,0.40990990990990994,1.0990990990990992,6.7053828828828825
322096,Algeria,Houssem Aouar,31,9,0,,,,,,,,
322148,Netherlands,Guus Til,39,16,7,1.4892241379310345,1.3038793103448276,0.11422413793103445,0.4870689655172414,0.26293103448275856,0.7607758620689655,1.3232758620689655,6.995452586206897
322153,Netherlands,Denzel Dumfries,40,7,4,1.3958333333333333,0.8833333333333332,0.3888888888888889,0.8291666666666666,0.25555555555555554,0.5944444444444444,1.7233333333333334,6.766933333333334
322157,Curacao,Sherel Floranus,42,1,3,0.21875,0.4375,0.53125,0.4375,0.15625,0.5,1.15625,6.096562499999999
322655,Colombia,Davinson Sánchez,64,5,0,0.797979797979798,0.29090909090909084,0.41313131313131307,0.5848484848484848,0.0333333333333333,0.17979797979797976,0.5828282828282828,7.0382424242424255
322670,Senegal,Ismaïla Sarr,54,22,2,2.8380952380952382,0.9392857142857143,0.5964285714285714,1.0333333333333334,0.55,0.967857142857143,1.7904761904761903,7.2559047619047625
322696,Mexico,Edson Álvarez,29,1,1,0.6166666666666667,0.575,0.35,1.0555555555555556,0.14166666666666666,0.9583333333333333,1.2666666666666666,6.467458333333333
323097,Australia,Aiden O'Neill,16,0,1,0.4545454545454545,0.6818181818181818,0.8181818181818181,1.0,,0.3636363636363636,0.9090909090909092,7.015
323450,Ivory Coast,Evan Ndicka,53,5,0,0.49731182795698925,0.1467741935483871,0.1290322580645161,0.9263440860215054,,0.2467741935483871,0.5564516129032258,6.765456989247312
323663,Argentina,Cristian Romero,57,6,3,0.9535326086956522,0.5594202898550725,0.29891304347826086,0.6818840579710145,0.0434782608695652,0.19293478260869565,0.6090579710144928,7.1647472826086975
323791,Tunisia,Yan Valery,37,0,1,0.625,0.5978260869565217,1.7391304347826086,0.8152173913043478,0.0869565217391304,1.105072463768116,1.9565217391304348,6.27213768115942
326403,Turkiye,Salih Özcan,16,0,0,0.0909090909090909,0.1818181818181818,1.0,0.6969696969696969,,,0.0909090909090909,6.210909090909091
326413,Germany,Kai Havertz,28,11,4,1.9583333333333333,0.7916666666666666,0.3055555555555555,0.611111111111111,0.375,0.7083333333333333,1.1458333333333333,7.254375
327699,Austria,Patrick Pentz,13,0,0,,,,,,,,6.666666666666667
327702,Switzerland,Michel Aebischer,44,1,2,0.6809523809523809,1.480952380952381,0.4,0.7785714285714285,,0.3428571428571428,1.2452380952380953,6.575690476190476
327718,Qatar,Edmílson Junior,3,0,0,2.0,,1.0,1.0,,1.0,,6.18
327721,France,Dayot Upamecano,56,2,4,0.3708333333333333,0.31875,0.1833333333333333,0.27291666666666664,0.2,0.4777777777777778,0.4895833333333333,6.750104166666667
328075,Ivory Coast,Ibrahim Sangaré,56,4,3,0.6666666666666666,0.3928571428571428,0.38095238095238093,0.5625,,0.5178571428571428,0.7023809523809524,6.455500000000001
328096,France,Jean-Philippe Mateta,53,22,0,2.2118055555555554,0.7604166666666666,0.4791666666666667,0.46354166666666663,0.44791666666666663,1.2048611111111112,2.131944444444444,6.763090277777778
328549,Cape Verde,Deroy Duarte,26,1,0,0.6666666666666666,1.1666666666666665,0.3333333333333333,0.4444444444444444,,0.5555555555555556,0.9444444444444444,6.447222222222222
329386,Ivory Coast,Christopher Opéri,33,2,6,1.2954545454545454,3.340909090909091,0.6818181818181818,1.590909090909091,,0.7272727272727273,1.0681818181818183,7.357727272727273
330538,Germany,David Raum,43,4,9,0.8222222222222223,2.85,0.5166666666666666,0.7833333333333333,0.26666666666666666,0.24999999999999994,0.3833333333333333,7.1612222222222215
330549,Sweden,Gabriel Gudmundsson,39,1,0,0.78125,0.65625,1.109375,2.0833333333333335,0.09375,0.8125,1.2708333333333333,6.830520833333332
330672,Argentina,Facundo Medina,30,0,1,0.2352941176470588,0.5808823529411764,0.2352941176470588,0.9191176470588236,,0.1764705882352941,1.0,6.343676470588236
330816,Austria,Kevin Danso,45,0,2,0.45,0.7916666666666666,0.34374999999999994,0.5416666666666666,0.25,0.3333333333333333,0.575,6.874833333333333
331235,Ghana,Brandon Thomas-Asante,38,13,4,1.484375,0.53125,0.53125,0.734375,0.28125,1.515625,3.125,6.5409375
331383,Croatia,Nikola Moro,51,2,0,0.6914141414141414,1.1525252525252525,0.40959595959595957,0.597979797979798,0.0333333333333333,0.2934343434343434,0.687878787878788,6.643323232323232
331567,Ivory Coast,Ghislain Konan,42,0,1,0.6888888888888888,1.1388888888888888,1.388888888888889,0.6833333333333333,,0.5833333333333334,1.1222222222222222,6.852555555555557
331579,Netherlands,Justin Kluivert,28,2,0,0.7583333333333333,1.0166666666666666,0.5722222222222223,1.3333333333333333,0.1,0.7916666666666667,1.0833333333333333,6.3145
331924,DR Congo,Aaron Wan-Bissaka,34,0,2,,0.86,0.4866666666666667,0.5733333333333333,0.04,1.3,1.56,6.6752
332325,England,Declan Rice,65,7,13,0.9196047008547008,1.7291666666666667,0.26210826210826205,0.2108262108262108,0.11823361823361818,0.21714743589743588,0.8715277777777778,7.164636752136753
332403,England,Eberechi Eze,61,13,3,2.4216346153846153,1.0096153846153846,0.9379807692307691,1.029647435897436,0.20486111111111108,0.8233974358974357,0.70625,6.825623397435898
332823,Spain,Unai Simón,55,0,0,,0.027027027027027,,0.29429429429429427,,,0.027027027027027,6.693063063063063
333048,Norway,Jørgen Strand Larsen,57,13,1,1.1285173160173159,0.3997113997113997,0.3019480519480519,0.5158730158730159,0.26596320346320346,0.6154401154401155,2.214285714285714,6.46353354978355
333227,Austria,Marco Friedl,37,1,0,0.2666666666666666,0.1666666666666666,0.1333333333333333,0.43333333333333335,0.0333333333333333,0.21666666666666667,0.4666666666666667,6.652833333333334
333238,Egypt,Zizo,35,4,1,1.0,1.5833333333333335,0.5833333333333333,1.75,,1.222222222222222,1.3333333333333335,6.461666666666667
333365,Australia,Ajdin Hrustic,28,1,6,1.3333333333333333,2.037037037037037,0.7407407407407407,1.1851851851851851,0.037037037037037,0.5925925925925926,1.4444444444444444,6.608888888888889
333478,Saudi Arabia,Abdullah Al Khaibari,36,0,0,1.0,,1.0,,,1.0,2.0,6.37
333741,Austria,Stefan Posch,46,6,2,0.6577380952380952,0.35714285714285704,0.2976190476190476,0.7261904761904762,0.0625,0.3839285714285714,0.7946428571428571,6.804583333333333
333962,USA,Miles Robinson,15,0,0,0.3333333333333333,,0.2222222222222222,0.2222222222222222,,0.1111111111111111,0.3333333333333333,6.387777777777778
334087,Brazil,Gabriel Magalhães,53,4,5,0.7034722222222222,0.26180555555555557,0.05729166666666665,1.015625,,0.1361111111111111,0.58125,6.648883333333333
334972,Ecuador,Alan Franco,40,0,1,0.5416666666666666,0.5722222222222223,0.0666666666666666,0.2583333333333333,0.0666666666666666,0.4611111111111111,0.5499999999999999,6.640499999999999
335692,Senegal,Krépin Diatta,38,0,3,0.3611111111111111,1.462962962962963,0.5,0.5185185185185185,0.2777777777777778,0.3148148148148148,1.1481481481481481,6.889259259259259
336028,Switzerland,Gregor Kobel,60,0,0,,,,0.15343137254901956,,,,6.6325529411764705
336048,Croatia,Marin Pongracic,52,1,0,0.48928571428571427,0.36428571428571427,0.4571428571428571,0.675,,0.1428571428571428,0.6607142857142857,6.811749999999999
336915,Scotland,Scott McTominay,56,18,4,2.6787878787878787,0.8333333333333333,1.4159090909090908,2.2196969696969697,0.32575757575757575,1.478030303030303,1.6568181818181817,7.025098484848485
337782,Brazil,Vinícius Júnior,78,29,11,2.261111111111111,1.7317460317460316,2.1279761904761902,1.9023809523809525,0.3581349206349206,1.257936507936508,2.621428571428571,7.166507936507936
337916,Portugal,Pedro Neto,67,14,9,1.2122549019607842,1.6534313725490193,1.5514705882352942,0.7303921568627452,0.22549019607843138,0.6887254901960784,1.351470588235294,6.9461127450980396
338274,USA,Haji Wright,45,19,2,1.9833333333333334,0.4875,0.7125,0.825,0.775,0.9,1.4749999999999999,6.656083333333335
338275,USA,Weston McKennie,64,10,6,0.8277777777777777,1.4766666666666666,1.1013888888888888,0.5685185185185185,0.2981481481481481,0.9455555555555556,1.6433333333333333,6.752544444444444
338780,Brazil,Bruno Guimarães,65,11,8,1.425369458128079,1.1960591133004927,0.8669950738916257,1.9529556650246307,0.10591133004926104,1.4958128078817734,1.9497536945812803,6.830472906403941
339647,Czechia,Tomás Chory,13,1,0,2.0,0.4285714285714285,0.39285714285714285,0.9761904761904762,0.5714285714285714,0.8571428571428572,1.5952380952380951,6.325952380952381
339875,Brazil,Bremer,34,5,3,0.5673076923076923,0.27884615384615385,0.0384615384615384,0.3846153846153846,,0.1923076923076923,0.4519230769230769,6.78701923076923
340105,Argentina,Lisandro Martínez,30,1,0,0.6388888888888888,0.3388888888888889,0.7777777777777778,0.25555555555555554,,0.25555555555555554,0.4666666666666667,6.894555555555556
341525,Brazil,Roger Ibañez,1,0,0,,,1.0,1.0,,,1.0,6.31
342550,Cape Verde,Nuno da Costa,36,4,1,1.0769230769230769,0.5,0.7307692307692307,0.9038461538461539,0.1538461538461538,0.9615384615384617,1.1730769230769234,6.344230769230769
342571,DR Congo,Samuel Moutoussamy,24,0,0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,1.0,0.6666666666666666,6.683333333333334
343308,Netherlands,Teun Koopmeiners,53,3,1,0.9996212121212121,0.5575757575757576,0.17575757575757575,0.5166666666666666,0.0909090909090909,0.24696969696969698,0.45808080808080803,6.3725000000000005
343382,Netherlands,Tijjani Reijnders,61,10,7,1.8119047619047621,1.2476190476190476,0.8257142857142858,0.37809523809523804,0.12857142857142853,0.8357142857142857,0.998015873015873,6.778234126984127
343435,Japan,Ritsu Doan,44,6,5,0.9470046082949309,0.9147465437788019,1.1912442396313363,1.334101382488479,0.0967741935483871,1.2027649769585254,1.4746543778801842,6.478817204301076
343975,Croatia,Nikola Vlasic,46,11,3,1.6621621621621623,1.2297297297297298,1.1283783783783785,1.2162162162162162,0.1081081081081081,1.3986486486486487,1.5945945945945943,7.12858108108108
344166,Japan,Daichi Kamada,44,2,0,0.8392857142857143,1.2380952380952381,0.7142857142857142,0.75,0.0357142857142857,0.7857142857142857,1.9523809523809526,7.12654761904762
344380,Australia,Harry Souttar,7,1,0,1.0,1.0,1.0,,,,,7.805
344639,Paraguay,Omar Alderete,54,4,1,0.8636363636363636,0.5353535353535354,0.9242424242424242,0.6565656565656566,0.1515151515151515,0.5151515151515151,0.4696969696969697,6.568080808080808
344644,Uruguay,Federico Valverde,78,15,12,2.175757575757576,1.3962703962703964,1.1034965034965034,0.43298368298368295,0.0303030303030303,0.8587412587412586,0.735897435897436,7.110818181818182
345319,Argentina,Alexis Mac Allister,79,7,7,1.4795795795795794,0.981981981981982,0.5213213213213214,1.3662162162162161,,0.833445945945946,0.9459459459459459,6.633627252252252
345322,Argentina,Nico González,63,7,0,0.9340909090909092,0.5409090909090909,0.4909090909090909,0.9640909090909091,0.2602272727272727,0.6053030303030303,1.5456439393939394,6.396572727272727
345333,Curacao,Armando Obispo,30,2,0,0.4901960784313726,,0.1764705882352941,0.4509803921568627,1.0,0.19607843137254902,0.3382352941176471,6.272549019607843
345389,Uruguay,Nicolás de la Cruz,31,3,2,1.1,2.4,0.6,1.825,,0.65,0.65,6.6075
345528,Switzerland,Christian Fassnacht,15,5,0,1.2857142857142858,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,1.1428571428571428,1.4285714285714286,6.172142857142857
345957,France,Ibrahima Konaté,57,2,0,0.6166666666666667,0.2777777777777778,0.21944444444444444,0.7685185185185185,,0.21944444444444444,0.39259259259259255,6.9637222222222235
345988,Ghana,Elisha Owusu,37,0,0,0.2413793103448276,0.4137931034482758,0.3448275862068966,0.7586206896551724,,0.5172413793103449,0.9310344827586208,6.528620689655173
346110,Morocco,Ayoub El Kaabi,32,12,2,2.25,0.7642857142857142,0.24285714285714285,0.3357142857142857,0.6714285714285714,0.5142857142857142,2.0357142857142856,6.610571428571429
347178,Uruguay,Mathías Olivera,53,2,2,0.7383333333333333,0.8583333333333334,0.4155555555555555,0.4444444444444445,,0.4577777777777778,0.6749999999999999,7.045816666666666
348654,Algeria,Amine Gouiri,37,12,3,1.3636363636363638,1.2272727272727273,0.5984848484848485,0.7272727272727273,0.4242424242424242,1.5,2.196969696969697,6.420909090909091
349207,Portugal,Rafael Leão,35,9,3,1.5862068965517242,0.896551724137931,0.896551724137931,1.1724137931034482,0.3218390804597701,0.764367816091954,1.396551724137931,6.6672988505747135
349669,England,Anthony Gordon,55,19,4,1.8032051282051285,0.9791666666666667,0.8798076923076923,1.2471153846153844,0.29615384615384616,0.6375,1.3663461538461539,6.796634615384615
349699,Senegal,Ismail Jakobs,45,0,2,0.22333333333333333,0.5766666666666667,0.2833333333333333,0.4388888888888889,0.0833333333333333,0.24666666666666665,0.5055555555555555,6.608633333333334
349760,Spain,Ferran Torres,58,24,4,2.6727272727272724,0.5156565656565656,0.4056818181818182,0.652020202020202,0.3045454545454545,1.621590909090909,1.3590909090909091,6.799905303030303
349932,Morocco,Noussair Mazraoui,32,0,1,0.1964285714285714,0.5785714285714285,1.1333333333333333,1.7785714285714285,,0.4571428571428572,1.032142857142857,7.007214285714286
351339,Bosnia,Ermedin Demirovic,42,15,3,2.44125,0.81,0.51,0.9475,0.4816666666666667,1.03125,1.71875,6.5827875
351354,Netherlands,Donyell Malen,61,26,4,2.1439909297052155,0.5873015873015873,1.3544973544973544,1.3558201058201058,0.32698412698412693,1.246031746031746,2.121315192743764,6.807369614512472
351744,Canada,Stephen Eustaquio,43,1,1,0.6125,0.8638888888888889,0.18125000000000002,1.09,,0.50625,0.5430555555555556,6.477361111111112
352825,Netherlands,Cody Gakpo,64,15,10,2.0530303030303028,1.6363636363636362,1.1281565656565657,1.0754419191919191,0.6827651515151516,0.9728535353535354,1.5088383838383839,7.196044823232323
353418,Portugal,Diogo Dalot,43,1,3,1.3529411764705883,1.6176470588235297,0.5147058823529411,0.7058823529411764,0.5588235294117647,0.48529411764705876,1.2156862745098038,6.907647058823531
353423,France,Aurélien Tchouaméni,61,2,2,0.9819347319347319,1.1733682983682985,0.23970473970473968,0.8551864801864802,,0.3615967365967366,0.5125291375291375,7.057942890442891
353698,Curacao,Roshon van Eijma,37,1,0,,,,,,,,
353991,USA,Timothy Weah,49,4,4,1.5178571428571428,1.625,0.6157635467980296,0.6206896551724138,0.2733990147783251,0.6026272577996715,0.8245073891625616,6.438778325123154
354283,Netherlands,Noa Lang,47,4,5,1.146153846153846,1.0294871794871796,0.888888888888889,0.5286324786324786,0.22934472934472935,0.6636752136752138,0.8247863247863246,6.670106837606838
355122,USA,Mark McKenzie,39,0,2,0.2068965517241379,0.6551724137931034,0.2068965517241379,0.4137931034482758,0.0344827586206896,0.0344827586206896,0.3448275862068966,6.593448275862068
355401,Algeria,Rayan Aït-Nouri,43,0,5,0.6576470588235295,0.9811764705882353,1.492156862745098,0.9976470588235294,0.24999999999999994,0.947843137254902,1.0949019607843138,7.054788235294117
355870,Turkiye,Orkun Kökçü,47,11,11,1.4933333333333334,1.95,0.6,1.846666666666667,0.0333333333333333,0.93,1.0033333333333334,6.917666666666666
356743,Turkiye,Ozan Kabak,30,4,0,1.44,0.32,0.24,0.32,,0.08,0.65,6.7828
357073,Ghana,Antoine Semenyo,61,22,4,1.7375,1.3517156862745097,1.1692156862745098,0.7779411764705881,0.6705882352941176,1.1109803921568626,2.212745098039216,6.749692156862745
357080,Curacao,Godfried Roemeratoe,43,0,0,,,,,,,,
357091,Germany,Deniz Undav,49,29,14,2.7022988505747123,2.2701149425287355,0.25517241379310346,0.896551724137931,0.5310344827586206,0.95,1.4517241379310346,7.540275862068966
357133,Norway,Marcus Pedersen,36,1,2,0.5172413793103449,0.6896551724137931,0.3103448275862069,0.2068965517241379,0.1034482758620689,0.4482758620689655,1.5258620689655173,6.099913793103449
357535,Iran,Lenny Pintor,18,0,0,0.75,0.8125,1.1875,1.75,0.125,1.125,1.5625,6.398125
358136,Haiti,Leverton Pierre,20,0,0,,,,,,,,
358782,Saudi Arabia,Mohamed Kanno,6,0,0,1.1,0.4,0.2,0.2,,,1.2,6.675000000000001
358796,Morocco,Ahmed Reda Tagnaouti,22,0,0,,,,,,,,
358868,Panama,José Luis Rodríguez,31,4,0,2.0,1.0,4.0,1.0,,2.0,4.0,6.7
361330,England,Reece James,53,4,7,0.6959051724137931,0.9140086206896552,0.4042145593869732,0.6521551724137931,0.0344827586206896,0.40775862068965524,0.4584051724137931,6.920119971264368
361402,Iran,George Bello,11,2,0,,,,,,,,
361707,Turkiye,Altay Bayindir,8,0,0,,0.1666666666666666,0.1666666666666666,0.5,,,0.3333333333333333,6.461666666666666
361709,Turkiye,Yunus Akgün,46,12,10,0.9695767195767195,1.2896825396825395,0.8253968253968254,0.6825396825396824,0.16468253968253965,0.9166666666666665,1.2182539682539684,6.585486111111111
361732,Argentina,Thiago Almada,53,8,1,0.746031746031746,0.8756613756613756,0.7777777777777778,0.43915343915343913,0.074074074074074,0.656084656084656,0.7698412698412698,6.354444444444445
361792,New Zealand,Michael Woud,4,0,0,,,,,,,,
361797,Tunisia,Montassar Talbi,48,1,1,0.6609195402298851,0.2456896551724138,0.1034482758620689,0.4137931034482758,,0.17672413793103445,0.5818965517241379,6.685862068965516
361822,France,William Saliba,55,1,1,0.20376344086021503,0.35197132616487453,0.5086021505376345,0.4442652329749104,0.032258064516129,0.1868279569892473,0.46317204301075265,6.918654569892473
361838,Czechia,Michal Sadílek,17,0,1,1.1666666666666667,1.0625,,0.875,0.375,0.125,0.625,6.454999999999999
361945,Paraguay,Gabriel Ávalos,28,2,0,,,,,,,,
361964,Cape Verde,Jovane Cabral,36,8,1,1.5185185185185186,0.7407407407407407,1.074074074074074,2.111111111111111,0.1111111111111111,1.037037037037037,1.851851851851852,6.703333333333333
362219,England,Djed Spence,50,0,0,0.5583333333333333,0.5666666666666667,1.6000000000000003,0.725,0.1333333333333333,0.8666666666666667,1.6333333333333335,6.607466666666667
362352,Spain,Pedro Porro,55,2,5,1.477124183006536,1.7584313725490197,0.5788671023965142,1.0745098039215686,0.0294117647058823,0.29901960784313725,0.7985294117647058,7.20653725490196
362431,Portugal,João Félix,43,23,1,2.8,1.4,0.6,0.8,,0.4,0.8,6.866
362434,Morocco,Nayef Aguerd,38,2,1,0.6348214285714286,0.23660714285714285,0.4620535714285714,0.41160714285714284,0.1428571428571428,0.1651785714285714,0.3513392857142857,6.685496428571429
362501,Colombia,Cucho Hernández,40,14,3,2.962053571428571,0.7455357142857142,1.3660714285714284,1.1651785714285714,0.47991071428571425,1.7321428571428572,2.578125,7.026584821428573
362555,Turkiye,Merih Demiral,32,4,0,0.6666666666666666,1.0,,0.5833333333333333,1.25,,0.5,6.915833333333333
362556,Brazil,Éderson Silva,43,3,2,1.0277777777777777,0.8055555555555556,0.7703703703703703,1.3333333333333333,0.0666666666666666,1.0851851851851853,1.4500000000000002,6.561
362758,Brazil,Matheus Cunha,47,11,2,4.363636363636363,2.015151515151515,1.6666666666666665,1.5454545454545456,0.0606060606060606,1.803030303030303,2.7727272727272725,6.729494949494949
362786,South Korea,Paik Seung-Ho,47,4,1,0.9302325581395348,0.8604651162790697,0.7325581395348837,1.3488372093023255,,0.4186046511627907,0.7868217054263565,6.476511627906977
362815,Sweden,Viktor Gyökeres,59,27,4,2.3824786324786325,1.3936965811965811,0.6004273504273503,1.143162393162393,0.27297008547008544,1.3004273504273505,2.405555555555556,7.362606837606838
362824,England,Morgan Rogers,67,14,12,1.7675675675675675,1.4623123123123125,1.408933933933934,1.058108108108108,0.1405405405405405,1.5596096096096097,2.7986486486486486,6.752896959459459
363069,USA,Joe Scally,45,2,3,0.41666666666666663,0.44791666666666663,0.875,2.630208333333333,0.09375,0.7239583333333333,1.671875,6.6498437500000005
363298,Scotland,John Souttar,25,0,0,0.7,0.2,0.45,0.9,,,,6.792333333333333
