Player_ID,Player_Name,apps,goalOwn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame
129903,Mario Pasalic,58,0.0,0.7922077922077921,0.4487734487734487,0.6084656084656084,,0.860990860990861,0.5202020202020202,0.101010101010101
130812,Alexander Schlager,33,0.0,0.5,,,,0.6238095238095238,,
133464,Jefferson Lerma,64,2.0,1.2451612903225806,0.7799283154121864,1.046594982078853,0.2903225806451613,2.2336917562724015,0.5498207885304659,0.5763440860215053
133959,Riechedly Bazoer,20,1.0,0.8666666666666667,0.8666666666666667,1.6333333333333333,0.2666666666666666,3.833333333333333,0.2,0.6666666666666666
134040,Max Crocombe,28,0.0,0.0869565217391304,,,,1.0,,
134240,Ivan Toney,38,0.0,,,,,,,
134946,Jonathan Tah,64,0.0,0.9500000000000001,0.6666666666666665,1.2447619047619047,0.41904761904761906,2.840952380952381,0.39476190476190476,0.5291666666666666
135057,Antonio Sanabria,41,0.0,0.08,0.04,0.8,,0.6,0.56,
135098,Johan Mojica,52,0.0,1.8119047619047617,0.5095238095238095,0.580952380952381,0.1714285714285714,1.8666666666666667,0.47619047619047616,0.1714285714285714
135914,José María Giménez,41,0.0,0.8986111111111111,1.3222222222222222,0.9166666666666666,0.3347222222222222,2.8666666666666663,0.6527777777777778,0.8611111111111112
136220,Yassine Bounou,49,0.0,0.2,,,,1.2952380952380953,,
136262,Jean Michaël Seri,6,0.0,1.0,1.0,1.5,,,1.5,
136345,Youri Tielemans,47,0.0,1.6084444444444443,0.4807407407407407,1.3222222222222222,0.1711111111111111,1.0075555555555555,0.8622222222222221,0.9455555555555556
136392,Théo Bongonda,11,0.0,0.625,0.25,0.75,,1.0,0.25,
136481,Zeki Çelik,49,0.0,2.1455882352941176,0.9823529411764705,1.0573529411764706,0.1,2.025,0.9588235294117649,0.388235294117647
136644,Aaron Tshibola,20,0.0,,,,,,,
136741,Bernardo Silva,64,0.0,1.475877192982456,0.4263157894736842,1.2114035087719297,0.0263157894736842,0.6924342105263158,0.8201754385964911,0.20540935672514618
136904,Jhon Córdoba,55,0.0,0.5535714285714286,0.0714285714285714,2.0297619047619047,,1.2083333333333335,0.1071428571428571,0.1428571428571428
137263,Maxime Crépeau,21,0.0,0.5357142857142857,,0.0714285714285714,,1.3285714285714285,0.2071428571428571,
137327,Ryan Thomas,29,0.0,2.2222222222222223,1.8148148148148149,1.6666666666666665,,2.814814814814815,1.037037037037037,0.4814814814814814
137521,Nabil Bentaleb,44,0.0,0.9017094017094017,0.6773504273504274,0.5470085470085471,0.0384615384615384,1.1196581196581197,0.5427350427350428,0.22649572649572647
138062,Rebin Sulaka,3,0.0,,,,,,,
138484,Éric Davis,14,0.0,1.25,0.75,1.5,0.25,2.25,1.5,
139186,Lucas Hernández,44,0.0,0.6166666666666667,0.53,0.82,0.13,1.29,0.26,0.19
139468,Ramy Rabia,18,0.0,2.9,1.9555555555555557,0.5666666666666667,0.8333333333333333,5.266666666666667,1.2,0.6
141169,Timothy Castagne,47,0.0,2.2333333333333334,1.0083333333333333,0.6499999999999999,0.6833333333333333,2.0999999999999996,0.22222222222222218,0.5
141392,Joris Kayembe,26,0.0,1.5694444444444444,1.2083333333333333,1.0,0.3333333333333333,2.125,0.2222222222222222,0.3333333333333333
141646,Mike Maignan,49,0.0,,0.027027027027027,,,0.4972972972972973,,
141833,Rui Silva,51,0.0,,0.0909090909090909,,,0.6321022727272727,,
141904,Alex Rufer,24,0.0,,,,,,,
142431,Garry Rodrigues,15,0.0,,,,,,,
142959,Lee Jae-Sung,38,0.0,1.3571428571428572,0.9464285714285714,0.8392857142857143,0.0357142857142857,1.625,0.8214285714285714,0.0357142857142857
143595,Tomás Soucek,43,0.0,1.9095238095238096,0.9892857142857143,1.019047619047619,,2.467857142857143,0.7285714285714286,0.9821428571428571
143611,Yoel Bárcenas,30,0.0,0.5,0.5,1.5,,,0.25,
143695,Breel Embolo,42,0.0,0.8154121863799283,0.31451612903225806,1.5161290322580647,,0.5564516129032258,0.3225806451612903,0.1290322580645161
143724,Shogo Taniguchi,12,0.0,,,,,9.0,,
144711,Leroy Sané,51,0.0,1.294047619047619,0.4738095238095238,1.2733333333333334,0.0357142857142857,0.2601190476190476,0.7766666666666666,0.1
145264,Ricardo Adé,15,0.0,,1.0,1.0,,4.0,1.0,
145304,Nikola Vasilj,39,1.0,0.0294117647058823,,,,0.8039215686274509,,
145385,Guillermo Varela,33,0.0,1.6984126984126984,1.888888888888889,1.1488095238095237,0.2857142857142857,1.3214285714285714,0.4444444444444444,0.5833333333333333
145392,Ken Sema,24,0.0,1.4166666666666665,0.75,0.6666666666666666,,1.1666666666666665,0.625,0.25
145596,Jaloliddin Masharipov,2,0.0,,,,,,,
145636,Fahad Talib,2,0.0,,,,,,,
146400,Mohammed Al Owais,2,0.0,,,,,2.0,,
146634,Alessandro Schöpf,10,0.0,,,,,,,
146761,Léo Pereira,28,0.0,1.3333333333333335,0.8690476190476191,1.0,0.30952380952380953,3.7857142857142856,0.41666666666666663,0.7738095238095237
148503,Ollie Watkins,59,0.0,0.4972972972972973,0.454054054054054,0.8930930930930931,0.0468468468468468,0.4027027027027027,0.08738738738738736,0.054054054054054
202096,Júnior Alonso,29,0.0,1.7,1.6,0.95,0.4,2.75,3.0,0.5
202134,Ehsan Haddad,6,0.0,,,,,,,
202136,Raja'ei Ayed,5,0.0,,,,,,,
202180,Mohamed El Shenawy,19,0.0,,,,,2.0,0.3333333333333333,
228655,Karim Hafez,8,0.0,,,,,,,
231118,Cameron Burgess,55,3.0,1.4673913043478262,0.8369565217391305,0.6521739130434783,0.7717391304347826,6.449275362318841,0.1739130434782608,1.1684782608695652
231140,Derrick Luckassen,22,0.0,0.625,0.625,1.25,0.25,10.25,0.875,1.125
231141,Sergio Rochet,32,0.0,0.1818181818181818,,,,0.5757575757575758,,
232278,Ali Abdi,45,0.0,1.9553571428571428,0.7386363636363636,1.5357142857142856,0.0909090909090909,1.8019480519480522,0.9375,0.23917748917748916
235763,Diney Borges,7,0.0,5.0,2.0,,1.0,8.0,,3.0
235829,Mory Diaw,33,0.0,0.0666666666666666,0.0666666666666666,,,0.8333333333333334,0.0333333333333333,
238244,Rúben Neves,53,0.0,1.1,0.5,0.4,0.5,1.9,0.7,0.6
238330,Munir El Kajoui,10,0.0,,,,,,,
238549,Ismael Díaz,26,0.0,,,,,,,
238903,Ellyes Skhiri,47,0.0,1.5125,1.26,0.5216666666666666,0.1225,1.135,0.76625,0.28833333333333333
238916,Mikel Merino,43,0.0,0.9839826839826842,0.4380411255411255,1.6214285714285714,0.0454545454545454,0.885551948051948,0.586038961038961,0.23665223665223667
238940,Thomas Partey,41,0.0,0.96,0.78,0.32,,0.56,0.38,0.18
239872,Nicolas Pépé,52,0.0,1.1180555555555556,0.5972222222222222,0.6944444444444444,,0.5208333333333333,0.4305555555555556,0.0277777777777777
241604,Jalal Hassan,3,0.0,,,,,,,
243534,Nico Elvedi,46,0.0,1.3181818181818181,1.2474747474747474,1.0151515151515151,0.2954545454545454,5.282828282828283,0.18939393939393934,0.7727272727272727
243565,Patrik Schick,45,0.0,0.5515873015873015,0.16468253968253965,1.7433862433862435,0.0357142857142857,1.5069444444444444,0.09126984126984125,0.0714285714285714
243567,Hans Vanaken,38,0.0,0.8571428571428571,0.5428571428571428,0.8857142857142857,,0.9619047619047619,0.7095238095238096,0.4714285714285714
244024,Álvaro Montero,5,0.0,,,,,,,
244795,Abdoulaye Seck,13,0.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,4.0,0.3333333333333333,0.6666666666666666
246297,Farrukh Sayfiev,4,0.0,,,,,,,
247454,Martin Ødegaard,43,0.0,0.9229166666666666,0.5972222222222222,0.4,,0.55,0.48125,0.2
247995,Gonçalo Guedes,40,0.0,0.78125,0.125,0.5625,0.03125,0.1875,0.78125,
248010,Konrad Laimer,62,0.0,2.1717868338557995,0.5073471786833856,1.5386363636363636,0.3448275862068966,1.1364420062695924,1.09717868338558,0.24320794148380354
248144,Sofyan Amrabat,39,0.0,0.8970588235294117,0.7156862745098039,1.0735294117647058,0.2941176470588235,1.0122549019607843,0.7205882352941176,0.3562091503267974
251134,Duje Caleta-Car,39,1.0,0.611111111111111,1.0185185185185186,0.8888888888888888,0.5185185185185185,5.722222222222222,0.15740740740740736,0.648148148148148
252248,Jesús Gallardo,32,0.0,,3.0,1.0,,3.0,,
252419,Denis Zakaria,38,1.0,2.138888888888889,1.888888888888889,0.7708333333333333,0.24999999999999994,2.333333333333333,0.41666666666666663,0.986111111111111
254562,Seko Fofana,42,0.0,0.39583333333333337,0.8958333333333334,0.47222222222222215,0.25,0.7291666666666667,0.375,0.12499999999999994
254582,Marcos Llorente,58,1.0,2.240229885057471,0.8045977011494253,0.9020935960591133,0.3864258347016967,1.8274220032840724,0.645320197044335,0.39224137931034475
255182,Iñaki Williams,46,0.0,0.5333333333333333,0.29999999999999993,0.7999999999999999,0.1666666666666666,0.5666666666666667,0.4,0.19999999999999996
256419,Ché Adams,46,0.0,0.5303030303030303,0.09848484848484845,1.8863636363636362,,0.5833333333333334,0.3409090909090909,0.09848484848484845
258840,Ugurcan Çakir,48,0.0,0.0833333333333333,0.5,,,1.2453333333333334,0.04,
259042,Borja Iglesias,54,0.0,0.2681318681318681,0.0527472527472527,1.3120879120879119,,0.3755799755799756,0.3978021978021978,0.1428571428571428
260770,Alexander Nübel,49,0.0,,0.0294117647058823,0.0294117647058823,,0.7740641711229945,0.0909090909090909,
260819,Akram Afif,7,0.0,1.0,,,,,,
261021,Nadiem Amiri,34,0.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,,0.3461538461538461,0.5,0.1153846153846153
261143,Juninho Bacuna,34,0.0,1.732193732193732,2.122507122507123,1.1994301994301992,0.0769230769230769,0.7150997150997153,0.5356125356125356,0.7307692307692307
261212,Dani Olmo,56,0.0,0.9,0.4121212121212121,0.8727272727272727,0.0303030303030303,0.5984848484848485,0.5181818181818182,0.4101010101010101
261474,Martin Erlic,27,0.0,1.875,2.125,1.375,1.4375,4.875,0.25,0.5
262702,Dostonbek Khamdamov,2,0.0,,,,,,,
262707,Eldor Shomurodov,45,0.0,0.8235294117647058,0.1176470588235294,0.6176470588235294,0.1176470588235294,0.2941176470588235,0.5588235294117647,0.1470588235294117
262854,Hwang Hee-Chan,36,0.0,0.6923076923076923,0.75,1.8717948717948718,0.0384615384615384,0.8076923076923077,0.282051282051282,
262856,Xaver Schlager,38,0.0,1.8115384615384618,0.3076923076923077,1.0538461538461539,0.1153846153846153,0.9576923076923077,0.35,0.0769230769230769
271592,Cristian Roldan,23,0.0,2.708333333333333,1.125,0.8333333333333333,0.0833333333333333,1.5833333333333333,1.25,0.20833333333333331
273229,Cyle Larin,34,0.0,0.5035714285714286,0.2857142857142857,1.3607142857142858,0.2,0.9107142857142858,0.34285714285714286,0.3416666666666666
274624,Otabek Shukurov,3,0.0,,,,,,,
275858,Álex Zendejas,10,0.0,,,,,,,
276366,David Raya,53,0.0,0.0492277992277992,0.027027027027027,,,1.1071428571428572,0.0714285714285714,
277269,Franck Kessie,48,0.0,1.1,0.4,2.3,,0.8,,0.2
279423,Frenkie de Jong,48,0.0,1.9053571428571427,1.0628571428571427,1.2294642857142857,,0.9848214285714286,0.6580357142857143,0.43714285714285717
280210,Jack Hendry,34,0.0,1.0,,1.0,,2.5,,
280768,Kenji Gorré,8,0.0,,,,,,,
280961,Rustam Ashurmatov,4,0.0,,,,,,,
280972,Amir Murillo,51,0.0,0.9174107142857143,0.3883928571428571,1.099702380952381,0.4032738095238095,1.8058035714285714,0.38591269841269843,0.23611111111111108
281129,Almoez Ali,6,0.0,,,,,,,
282348,Mattias Svanberg,29,0.0,0.4166666666666667,0.375,0.75,0.0416666666666666,0.6875,0.5,0.1666666666666666
282871,Fabián Balbuena,27,0.0,2.4047619047619047,2.2142857142857144,0.2857142857142857,0.738095238095238,3.5714285714285716,0.5952380952380952,0.23809523809523805
283323,Joshua Kimmich,63,1.0,0.983554376657825,0.7385941644562335,0.4074270557029177,0.15172413793103445,0.8090185676392573,1.0786206896551724,0.22793987621573827
288892,Ramy Bensebaini,47,0.0,1.9458333333333333,1.4670634920634922,1.745436507936508,0.27420634920634923,4.36468253968254,0.638095238095238,0.4744047619047619
290850,Brandley Kuwas,39,0.0,0.5625,0.09375,0.5,,0.40625,0.40625,0.15625
291937,Florian Grillitsch,45,0.0,1.4124999999999999,0.5833333333333334,0.6,,1.0,0.7625000000000001,0.42500000000000004
291944,Anthony Ralston,22,0.0,1.55,0.6888888888888888,0.55,0.4,4.322222222222222,0.45,0.41111111111111115
294193,Fabián Ruiz,43,0.0,1.3255291005291003,0.5415873015873016,0.4912698412698413,0.1428571428571428,0.8295634920634921,0.598015873015873,0.2222222222222222
295169,Aymen Hussein,6,0.0,,,,,,,
295226,Mahmoud Al Mardi,6,0.0,,,,,,,
296215,Duckens Nazon,11,0.0,,,,,,,
296240,Yoane Wissa,38,0.0,0.2631578947368421,0.25,0.32456140350877194,,0.1052631578947368,0.0526315789473684,0.0526315789473684
296319,Moussa Niakhaté,57,0.0,0.7638888888888888,0.8946759259259259,1.0069444444444444,0.31828703703703703,4.3240740740740735,0.1759259259259259,0.31134259259259256
296322,Marcus Thuram,51,0.0,0.8874521072796935,0.0344827586206896,1.3845785440613028,,0.8742017879948915,0.3946360153256705,0.0689655172413793
296363,Nélson Semedo,47,0.0,1.5242165242165242,0.6274928774928775,0.636039886039886,0.24038461538461536,1.411680911680912,0.4722222222222222,0.2243589743589743
296684,Jamiro Monteiro,33,0.0,2.5238095238095237,1.2857142857142856,0.7619047619047619,0.0476190476190476,1.1904761904761905,0.8571428571428571,0.1428571428571428
296768,Waldemar Anton,54,1.0,1.3206944444444446,1.1741666666666668,0.8414930555555555,0.5252314814814815,4.0960069444444445,0.38732638888888893,0.45115740740740745
297390,Manuel Akanji,59,0.0,1.0642424242424242,0.7386363636363635,0.546969696969697,0.5484848484848484,2.536363636363636,0.3898989898989899,0.4568181818181818
297403,Kieran Tierney,31,0.0,0.9074074074074074,0.4444444444444444,0.6666666666666666,0.3333333333333333,3.2777777777777777,0.4444444444444444,0.3333333333333333
298415,Maximilian Entrup,5,0.0,,,,,,,
298446,Philipp Lienhart,46,0.0,1.1779220779220778,0.5746753246753246,0.5625541125541126,0.5587662337662338,4.135064935064935,0.467965367965368,0.7103896103896103
298687,Auston Trusty,23,0.0,1.7142857142857142,1.1428571428571428,0.7142857142857143,0.8571428571428571,6.571428571428571,0.5714285714285714,1.8571428571428568
298694,Pervis Estupiñán,35,0.0,0.7894736842105263,0.5789473684210527,0.8421052631578947,0.1578947368421052,1.2105263157894737,0.631578947368421,
298741,Awer Mabil,31,0.0,,,,,,,
298839,Mikel Oyarzabal,48,0.0,0.8398692810457516,0.1176470588235294,0.8284313725490196,0.0588235294117647,0.49509803921568624,0.5,0.088235294117647
299254,Alexander Isak,29,0.0,0.5803571428571428,0.4464285714285714,0.5625,0.0714285714285714,0.5446428571428571,0.21428571428571425,0.0714285714285714
299271,Axel Tuanzebe,24,1.0,1.2222222222222223,0.6428571428571428,0.753968253968254,0.4285714285714285,5.753968253968253,0.34523809523809523,0.7063492063492064
299344,Lautaro Martínez,68,0.0,0.79375,0.39166666666666666,1.225,0.125,0.46388888888888885,0.525,0.1875
299490,Dodi Lukébakio,30,0.0,0.7058823529411764,0.39705882352941174,0.8823529411764706,,0.5343137254901961,0.35294117647058826,
299513,Ousmane Dembélé,46,0.0,0.43837412587412583,0.2307692307692307,0.28904428904428897,,0.423513986013986,0.1066433566433566,0.25
299684,Exequiel Palacios,40,0.0,1.7555555555555555,0.9481481481481481,0.4777777777777778,,0.7555555555555555,0.5777777777777777,0.48333333333333334
300049,Dominic Hyam,50,0.0,0.85,0.8375,0.7125,0.475,8.3375,0.5875,0.6875
300299,Marcus Rashford,61,0.0,0.3647186147186147,0.07670454545454544,0.463474025974026,0.09375,0.3146645021645021,0.34645562770562766,0.09375
300359,Issa Diop,20,0.0,0.4615384615384615,0.8205128205128206,0.6923076923076923,0.5641025641025641,3.782051282051282,0.282051282051282,0.9572649572649573
300447,Raphinha,34,0.0,1.12012987012987,0.3852813852813852,0.5800865800865801,0.0454545454545454,0.3928571428571428,1.0430194805194806,0.0454545454545454
300483,Simon Banza,4,0.0,,,,,,,
300590,Alban Lafont,22,0.0,,,,,0.8,,
300713,Kylian Mbappé,56,0.0,0.2702834799608993,0.24718963831867058,0.4040811339198435,,0.0909090909090909,0.2653958944281525,
301019,Jules Koundé,54,1.0,1.4388888888888889,0.9833333333333334,0.6333333333333333,0.3833333333333333,1.8777777777777775,0.561111111111111,0.4666666666666667
301034,Eray Cömert,23,0.0,1.5294117647058822,1.1764705882352942,0.5294117647058824,0.8235294117647058,5.176470588235294,0.4705882352941176,0.3529411764705882
301440,Ezri Konsa,59,0.0,0.6680672268907563,0.6869747899159664,0.3697478991596639,1.1488095238095237,3.2214635854341735,0.1176470588235294,1.314425770308123
302497,Alexander Sørloth,70,0.0,0.45,0.17658730158730154,0.8184523809523809,0.0285714285714285,0.75,0.2476190476190476,0.0571428571428571
302691,Remo Freuler,49,1.0,2.0616379310344826,0.9977011494252874,1.201293103448276,0.1379310344827586,1.4793103448275862,0.4902298850574713,0.37413793103448273
302692,Christian Pulisic,45,0.0,1.2777777777777777,0.21666666666666667,0.6777777777777777,,0.3666666666666666,0.44999999999999996,0.0333333333333333
302991,Alejandro Romero,6,0.0,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,1.3333333333333335,
303115,Théo Hernández,39,0.0,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,
303139,Rodri,43,0.0,1.16984126984127,0.6266666666666667,0.7166666666666668,0.20952380952380953,1.0214285714285714,0.7452380952380953,0.231547619047619
303544,Fredrik Aursnes,54,0.0,1.561904761904762,0.6785714285714285,0.769047619047619,0.0357142857142857,1.0785714285714285,1.1357142857142857,0.3333333333333333
303656,Andrés Cubas,31,0.0,4.909090909090909,1.5454545454545454,2.7121212121212124,,0.5681818181818181,0.9393939393939394,1.2272727272727273
303657,Rodrigo Bentancur,50,0.0,1.8311965811965811,1.0892307692307692,0.8394871794871795,0.14786324786324787,1.8965811965811967,0.7712820512820513,0.33461538461538465
303728,Nahuel Molina,47,0.0,1.2673076923076922,0.6538461538461539,0.39999999999999997,0.3846153846153846,1.2205128205128206,0.9410256410256411,0.19615384615384615
303908,Giovani Lo Celso,48,0.0,0.9305555555555555,0.20833333333333331,0.425,,0.21944444444444441,0.2888888888888889,
303924,Miguel Almirón,29,0.0,1.5277777777777777,0.7638888888888888,0.9027777777777777,,0.22916666666666666,0.9722222222222222,0.125
304008,Dean Henderson,51,0.0,0.027027027027027,0.054054054054054,0.054054054054054,,1.4594594594594594,,
306581,Antonee Robinson,36,0.0,1.7954545454545454,1.9393939393939394,0.7828282828282828,0.3409090909090909,3.125,1.1780303030303032,0.48989898989898983
306672,Dzenis Burnic,37,0.0,0.859375,0.828125,1.46875,0.03125,1.203125,0.625,0.03125
312582,Cedric Itten,34,0.0,0.6,0.1333333333333333,1.5166666666666666,,0.6666666666666666,0.3,0.0333333333333333
313012,Richie Laryea,21,0.0,2.907407407407408,0.4722222222222222,1.2777777777777777,0.19444444444444442,1.4166666666666667,0.8333333333333333,0.13888888888888884
313171,Rúben Dias,45,0.0,0.875,0.5366300366300366,0.8585164835164836,0.7008547008547009,3.303571428571429,0.20512820512820512,0.7646520146520146
313385,Carlens Arcus,36,0.0,1.4230769230769231,1.5961538461538463,2.1346153846153846,0.0769230769230769,2.269230769230769,0.5384615384615384,0.1153846153846153
313545,Trezeguet,30,0.0,0.9166666666666666,0.3333333333333333,0.6666666666666666,,1.0833333333333335,0.8333333333333334,
315227,Erling Haaland,67,0.0,0.2595238095238095,0.242063492063492,0.7371428571428572,,0.6979166666666666,0.17380952380952377,0.1261904761904762
315228,Meschack Elia,27,0.0,0.6818181818181818,0.21590909090909088,0.5454545454545454,,0.0454545454545454,0.2272727272727272,
315275,Tyler Adams,37,0.0,1.78,1.2177777777777778,1.6888888888888889,,2.2266666666666666,0.6844444444444444,0.6755555555555555
316532,Charles Pickel,29,0.0,0.7708333333333333,0.25,0.8125,,0.5,0.25,0.125
316883,Gonzalo Montiel,21,0.0,0.8333333333333333,1.1666666666666667,0.9166666666666666,0.3333333333333333,1.1666666666666665,0.6666666666666666,0.1666666666666666
317541,Brahim Díaz,61,0.0,0.4613095238095238,0.0666666666666666,0.869642857142857,0.0833333333333333,0.14999999999999997,0.3419047619047619,0.25
317547,George Hirst,52,0.0,0.2857142857142857,0.0238095238095238,0.6190476190476191,0.0238095238095238,0.6825396825396824,0.0476190476190476,
317630,Djibril Sow,40,0.0,1.3068181818181817,0.4583333333333333,0.8863636363636364,,0.2727272727272727,0.2424242424242424,0.0606060606060606
317998,Çaglar Söyüncü,19,0.0,1.4646464646464648,1.106060606060606,1.0151515151515151,1.7272727272727273,4.484848484848485,0.7575757575757576,0.9090909090909092
318155,Milos Degenek,4,0.0,,,,,,,
318250,Cristian Martínez,5,0.0,1.75,1.0,0.5,,0.25,0.75,
318432,Yerry Mina,37,0.0,1.3653846153846154,1.0,1.0,0.3846153846153846,3.1923076923076925,0.40384615384615385,0.6923076923076923
318449,John McGinn,56,0.0,1.2766666666666668,0.4541666666666666,0.9566666666666667,0.0944444444444444,0.5833333333333334,0.5433333333333333,0.12499999999999994
318559,Roderick Miller,6,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333
318565,Fidel Escobar,30,0.0,,,,,,,
318896,Angus Gunn,8,0.0,,,,1.0,1.5,,
318923,Derrick Etienne,15,0.0,0.6363636363636364,0.3636363636363636,0.8181818181818182,,0.2727272727272727,0.2727272727272727,
319712,Matt Turner,23,0.0,,,,,0.8333333333333333,,
319756,Lucas Paquetá,51,0.0,2.5166666666666666,0.5069444444444444,1.6111111111111112,,1.4861111111111112,1.3333333333333335,0.49999999999999994
319767,Yehvann Diouf,39,0.0,0.1666666666666666,0.0769230769230769,,,0.8076923076923077,0.18589743589743585,
320242,Jean-Ricner Bellegarde,40,0.0,0.9145299145299145,0.6923076923076923,0.923076923076923,,1.0512820512820513,0.39102564102564097,0.2243589743589743
320436,Julian Ryerson,60,0.0,1.1686379928315411,0.6879032258064517,0.9603718637992832,0.3675029868578255,1.4257840501792116,1.101926523297491,0.3161589008363202
320525,Eric Smith,30,0.0,1.2592592592592593,0.8518518518518519,0.5555555555555556,0.4814814814814814,3.851851851851852,0.4814814814814814,0.6296296296296297
320585,Jesper Karlström,42,0.0,1.0,1.5,1.712962962962963,0.1111111111111111,2.7037037037037037,0.4444444444444444,0.4444444444444444
320609,Gustaf Nilsson,6,0.0,,,,,,,
320833,Luca Zidane,33,0.0,0.25,,,,1.0,0.25,
320834,Achraf Hakimi,55,0.0,2.3249084249084246,0.6851953601953602,1.3738461538461537,0.17438949938949938,1.1349206349206349,0.9211477411477411,0.1188339438339438
320971,Fredrik Bjørkan,29,0.0,1.55,0.6,1.3,0.4,3.5,1.4,0.4
320977,Jens Petter Hauge,31,0.0,1.75,0.1666666666666666,0.5,,0.5833333333333333,1.25,
320986,Patrick Berg,38,0.0,1.625,0.6904761904761905,0.5773809523809523,,1.952380952380952,0.5297619047619047,0.5297619047619047
321020,Sander Berge,52,1.0,2.1678571428571427,0.6071428571428572,0.9375,0.1142857142857142,1.4345238095238095,0.5214285714285715,0.40238095238095234
321085,Kristoffer Ajer,44,0.0,1.3873456790123457,0.5833333333333334,0.6134259259259259,0.24305555555555555,2.8858024691358026,0.4737654320987654,0.6296296296296295
321150,Dylan Bronn,15,0.0,,0.75,1.0,0.5,4.5,,1.25
321390,Édouard Mendy,47,0.0,,,,,0.5714285714285714,,
321958,Ferdi Kadioglu,45,0.0,1.1246246246246245,0.5180180180180181,0.7972972972972974,0.1351351351351351,2.4222972972972974,0.611111111111111,0.3445945945945946
322096,Houssem Aouar,31,0.0,,,,,,,
322148,Guus Til,39,0.0,0.8125,0.40948275862068967,0.7952586206896552,0.0344827586206896,0.7543103448275862,0.1831896551724138,0.2672413793103448
322153,Denzel Dumfries,40,0.0,1.3133333333333332,0.5277777777777778,1.1916666666666667,0.26666666666666666,1.372222222222222,0.5583333333333333,0.1666666666666666
322157,Sherel Floranus,42,0.0,2.359375,1.28125,0.859375,0.25,3.234375,0.984375,0.609375
322655,Davinson Sánchez,64,1.0,2.0727272727272723,1.002020202020202,1.2909090909090908,0.8313131313131313,4.921212121212122,0.8020202020202021,0.6585858585858585
322670,Ismaïla Sarr,54,0.0,0.9476190476190477,0.44285714285714284,0.4285714285714285,,0.8666666666666667,0.47857142857142854,0.1428571428571428
322696,Edson Álvarez,29,0.0,1.8444444444444443,1.5083333333333333,1.2166666666666666,,1.1444444444444446,1.2,0.45
323097,Aiden O'Neill,16,0.0,2.636363636363636,1.181818181818182,1.3181818181818183,,3.3181818181818183,0.9090909090909092,0.8181818181818181
323450,Evan Ndicka,53,0.0,0.7913978494623656,1.2768817204301075,1.1440860215053763,0.5419354838709678,4.083870967741935,0.2790322580645161,0.24354838709677418
323663,Cristian Romero,57,0.0,2.674184782608696,1.3681159420289852,1.0804347826086957,0.4108695652173913,3.7592391304347825,0.35108695652173916,0.6778985507246377
323791,Yan Valery,37,0.0,1.641304347826087,0.4076086956521739,2.010869565217391,0.48913043478260865,2.1467391304347827,0.5706521739130435,0.3043478260869565
326403,Salih Özcan,16,0.0,0.5909090909090909,1.0,1.0454545454545454,0.0909090909090909,0.0909090909090909,,0.0909090909090909
326413,Kai Havertz,28,0.0,0.38888888888888884,0.47222222222222215,0.8333333333333333,,0.611111111111111,0.3333333333333333,0.20833333333333331
327699,Patrick Pentz,13,0.0,,,,,,,
327702,Michel Aebischer,44,0.0,1.4285714285714284,0.7785714285714286,1.1428571428571428,,1.1380952380952383,1.0,0.2107142857142857
327718,Edmílson Junior,3,0.0,,,3.0,,1.0,1.0,
327721,Dayot Upamecano,56,0.0,1.7083333333333333,1.0854166666666667,0.66875,0.3395833333333333,1.8958333333333333,0.5520833333333334,0.32708333333333334
328075,Ibrahim Sangaré,56,0.0,2.321428571428571,0.9285714285714285,2.011904761904762,0.1071428571428571,1.1071428571428572,0.6666666666666666,0.4047619047619048
328096,Jean-Philippe Mateta,53,0.0,0.3125,0.26041666666666663,0.49479166666666663,0.03125,1.3854166666666665,0.28125,0.26041666666666663
328549,Deroy Duarte,26,0.0,2.0,0.7777777777777778,1.5555555555555556,0.1111111111111111,2.5555555555555554,0.4444444444444444,0.1111111111111111
329386,Christopher Opéri,33,0.0,1.1818181818181817,1.0909090909090908,1.4772727272727273,0.5909090909090909,2.0454545454545454,0.75,0.4090909090909091
330538,David Raum,43,0.0,1.3833333333333333,1.0555555555555556,0.9000000000000001,0.2,2.9,0.7166666666666666,0.23333333333333328
330549,Gabriel Gudmundsson,39,1.0,1.6770833333333333,0.921875,1.15625,0.53125,3.796875,1.46875,0.21875
330672,Facundo Medina,30,1.0,1.1838235294117647,0.9264705882352942,1.0808823529411766,0.5882352941176471,2.3382352941176467,0.5441176470588236,0.5073529411764706
330816,Kevin Danso,45,0.0,1.2166666666666666,0.8333333333333334,1.075,0.5916666666666666,4.858333333333333,0.4583333333333333,0.6354166666666666
331235,Brandon Thomas-Asante,38,0.0,0.71875,0.5625,0.84375,,0.34375,0.46875,0.09375
331383,Nikola Moro,51,0.0,0.7949494949494951,0.646969696969697,0.5727272727272728,0.0666666666666666,0.8550505050505052,0.39848484848484844,0.253030303030303
