Player_ID,Player_Name,apps,manOfTheMatch,goal,assistTotal,yellowCard,redCard,shotsPerGame,aerialWonPerGame,passSuccess,rating
364624,Scott McKenna,48,0,2,0,3.0,0.0,0.2,2.75,90.36785842615883,6.586500000000001
365244,Tahith Chong,26,0,3,1,3.0,0.0,0.3809523809523809,0.1428571428571428,83.25581395348837,6.262380952380952
365308,Alexis Saelemaekers,51,1,4,7,6.0,0.0,1.1952380952380952,0.2857142857142857,84.47602590949249,6.794809523809524
365389,John Yeboah,49,0,11,1,2.0,1.0,1.0,0.3333333333333333,78.94736842105263,6.6066666666666665
365402,Jan Paul van Hecke,49,2,3,3,12.0,0.0,0.5694444444444444,2.3055555555555554,90.1873024443433,6.59037037037037
365409,Julián Alvarez,79,10,27,9,3.0,0.0,2.348850574712644,0.30191570881226054,83.57153511347263,7.138155172413793
365432,Dominik Kotarski,23,0,0,0,1.0,0.0,,,81.00436681222708,6.29875
366116,Iliman Ndiaye,50,0,8,3,2.0,0.0,1.4479166666666667,0.33854166666666663,89.36188710801844,6.648194444444445
367185,Bukayo Saka,54,6,12,8,3.0,0.0,2.0089442815249265,0.4911045943304007,80.3691981647753,7.1167546432062565
367189,Hannes Delcroix,11,0,0,0,2.0,0.0,,,,
367780,Lee Kang-In,47,1,5,5,4.0,0.0,1.204074074074074,0.2592592592592592,94.24035030996528,7.160066666666667
367782,Mason Greenwood,42,5,21,8,6.0,0.0,3.921875,0.0625,82.62584563221905,7.29109375
367783,Felix Nmecha,51,1,6,3,1.0,0.0,1.2344827586206897,0.610344827586207,87.82188709597925,6.702784482758621
368091,Eric García,46,1,1,2,6.0,1.0,0.6403743315508021,1.5561497326203209,92.10050946288091,6.774505347593584
368409,Trincão,60,7,14,15,1.0,0.0,1.7936720142602496,0.2624777183600713,83.1538399627397,7.001350267379679
369430,Enzo Fernández,86,3,19,11,16.0,1.0,1.6214285714285714,0.5601587301587301,85.90290495463498,6.757698412698413
369525,Ko Itakura,11,0,0,0,2.0,0.0,0.1666666666666666,1.1666666666666667,90.75342465753424,6.135000000000001
369570,Manu Koné,46,0,2,3,7.0,0.0,0.94376026272578,0.6789819376026273,92.12992130971209,6.752545155993432
369971,Leo Østigård,40,5,5,1,7.0,0.0,0.4666666666666667,1.9000000000000001,92.91149527186761,6.660666666666668
370255,Junya Ito,23,0,4,0,2.0,0.0,1.5,0.1666666666666666,81.0126582278481,6.6066666666666665
370912,Kim Min-Jae,40,0,1,1,3.0,1.0,0.2875,2.405,93.63552567800583,6.691200000000001
371012,Brenden Aaronson,49,2,4,5,3.0,0.0,2.635135135135135,0.6486486486486487,77.68693382465837,6.411171171171172
371027,Tajon Buchanan,52,2,7,1,8.0,1.0,0.9154995331465919,0.1155462184873949,85.27298618753485,6.164593837535014
371029,Derek Cornelius,26,2,1,1,7.0,0.0,0.8035714285714286,2.4702380952380953,83.82906865372473,6.659142857142856
371030,Hwang In-Beom,27,1,2,4,4.0,0.0,1.7303921568627452,0.8088235294117648,87.7011660950373,7.278186274509804
371036,Jorge Carrascal,34,0,2,1,4.0,2.0,0.8974358974358975,0.2307692307692307,83.77762588288903,6.419871794871796
371063,Wilfried Singo,36,1,3,2,3.0,0.0,0.6015037593984962,1.4774436090225564,86.09152214016449,6.780864661654136
371275,Nico Schlotterbeck,46,4,5,1,10.0,1.0,0.7281746031746031,1.6746031746031746,90.11733819266249,7.0328373015873025
371281,Michael Olise,69,14,31,27,12.0,0.0,2.9544471153846152,0.2586538461538461,86.79711522026598,7.820617788461538
371326,Kasper Joergensen,13,0,3,0,0.0,0.0,,,,
371447,Lyle Foster,38,1,7,4,7.0,0.0,1.4230769230769231,1.1634615384615383,51.146698299723205,6.421410256410257
371610,Matt Freese,21,0,0,0,1.0,0.0,0.0666666666666666,0.2,78.75354107648725,6.632000000000001
371756,Liam Kelly,5,0,0,0,0.0,0.0,,,,
372297,Egil Selvik,44,2,0,0,4.0,0.0,,0.375,73.01320290633569,5.890124999999999
372400,Ismaila Coulibaly,9,0,0,0,1.0,0.0,,,,
372407,Kristian Thorstvedt,40,2,4,4,9.0,0.0,0.921875,0.96875,81.46261190100053,6.49265625
372424,Martín Zubimendi,65,2,7,4,8.0,0.0,0.7519905533063427,1.6814777327935222,88.02018603193392,7.077698717948717
373036,Eren Elmali,39,0,3,0,3.0,0.0,0.43000000000000005,0.9933333333333333,86.01437280203162,6.53225
373842,Diogo Costa,58,1,0,0,3.0,0.0,,0.154040404040404,78.37252686512983,6.54290404040404
374631,Marc Guéhi,59,3,6,4,9.0,0.0,1.01,2.3966666666666665,90.92280843351315,7.062933333333332
374992,Jean-Kévin Duverne,16,0,1,0,2.0,1.0,,,,
376090,Noah Okafor,35,1,8,1,4.0,0.0,2.125,0.4285714285714285,82.04180357794816,7.179285714285715
376914,Mauricio,29,0,3,2,1.0,0.0,1.6333333333333333,0.5333333333333333,84.02409146590446,6.613666666666667
377168,Luis Díaz,76,7,36,17,10.0,2.0,2.3055555555555554,0.5972222222222222,85.50001994495193,7.443645833333334
377210,Pedro Miguel,7,0,0,0,2.0,0.0,,,,
377211,Assim Madibo,2,0,0,0,0.0,0.0,,,,
377214,Ahmed Fathy,6,0,0,0,1.0,0.0,,,,
377271,Sasa Kalajdzic,19,0,6,0,2.0,0.0,,2.0,81.66666666666667,6.3149999999999995
377282,Keisuke Osako,23,0,0,0,0.0,0.0,,,,
377283,Takehiro Tomiyasu,6,0,0,0,0.0,0.0,,,,
377285,Takefusa Kubo,30,2,3,4,3.0,0.0,1.1666666666666667,0.2916666666666667,79.34560327198365,6.791666666666668
377287,Daizen Maeda,25,1,10,3,6.0,0.0,0.4444444444444444,0.6666666666666666,72.63157894736842,6.532222222222221
377288,Ayase Ueda,44,5,27,1,3.0,0.0,2.811827956989247,3.029569892473118,70.94330116653103,6.883709677419354
377407,Nabil Emad Dunga,1,0,0,0,0.0,0.0,,,,
377466,Ricardo Pepi,41,0,21,2,1.0,0.0,2.0931623931623933,0.5076923076923077,85.84611245628196,6.672401709401709
377467,Jacob Shaffelburg,22,0,3,3,3.0,0.0,0.8333333333333334,0.24999999999999994,65.55120678408349,6.479444444444444
377583,Hicham Boudaoui,44,0,1,3,8.0,0.0,0.8633333333333333,0.6455555555555555,82.34872328434561,6.5564222222222215
377675,Firas Chaouat,9,0,2,0,2.0,0.0,1.5,1.5,73.33333333333333,6.49
377714,Lawrence Ati Zigi,11,0,0,0,0.0,0.0,,,,
378626,Carl Starfelt,34,1,1,0,2.0,1.0,0.32775119617224874,1.6650717703349283,94.60468146493554,6.837424242424242
379205,Sergiño Dest,37,0,3,6,5.0,0.0,0.5092592592592593,0.787037037037037,88.42654358066454,6.758425925925927
379252,Jamie Leweling,53,3,11,10,5.0,0.0,1.7982954545454548,0.36931818181818177,80.3589631571283,6.832992424242424
379315,Braian Ojeda,20,0,0,1,1.0,0.0,0.7333333333333333,0.4666666666666667,89.59627329192547,6.298666666666666
379696,Sarpreet Singh,1,0,0,0,0.0,0.0,,,,
379700,Keito Nakamura,1,0,0,0,0.0,0.0,,,,
379701,Ramiz Zerrouki,43,2,4,2,3.0,1.0,1.03125,1.21875,86.57428488636835,6.865312500000002
379703,Jeffrey de Lange,6,0,0,0,0.0,0.0,,,81.75182481751825,6.268
379706,Juriën Gaari,10,0,0,0,2.0,0.0,,,,
379742,Laros Duarte,40,0,1,0,6.0,0.0,,,,
379783,Yukinari Sugawara,38,0,0,6,2.0,1.0,1.9838709677419355,1.1774193548387097,81.01381566728101,6.487795698924732
379868,Jude Bellingham,54,2,9,7,9.0,0.0,1.9692460317460319,0.9374999999999999,89.48189538057414,7.183216269841269
380614,Nathanaël Mbuku,39,0,5,0,4.0,0.0,1.25,0.75,75.43859649122807,6.795
380706,Gabriel Martinelli,68,1,13,6,6.0,0.0,0.9746031746031747,0.3841269841269841,79.7643199925997,6.574142857142857
381550,Rubén Vargas,34,2,4,9,2.0,0.0,1.2708333333333333,0.75,78.4863339275104,6.863333333333333
382206,Gonzalo Plata,30,1,4,4,5.0,0.0,1.6,0.43333333333333335,79.83503218884121,6.992500000000001
382265,Brian Rodríguez,17,0,0,0,1.0,0.0,1.0,,88.88888888888889,6.36
382364,Jerome Opoku,42,0,0,1,10.0,0.0,0.5,2.5,89.57575757575758,6.757499999999999
382564,Crysencio Summerville,37,2,7,2,8.0,0.0,1.7419354838709675,0.2258064516129032,82.9153605015674,6.7941935483870965
382587,Evann Guessand,47,1,8,2,3.0,0.0,0.9083104395604396,1.0006868131868132,78.86663541906624,6.448398351648352
383685,Lukás Provod,15,1,0,2,1.0,0.0,2.25,1.625,76.23592419664926,6.554166666666667
383816,Mousa Al Tamari,34,1,6,6,4.0,0.0,1.93939393939394,0.0606060606060606,81.2206572769953,6.737575757575757
383847,Romano Schmid,48,2,5,10,5.0,0.0,1.3921568627450982,0.5,80.2722713268938,6.848259803921569
383855,Jonathan David,60,1,15,5,1.0,0.0,1.6817460317460318,0.4396825396825397,75.19776816393244,6.431123015873016
384065,Folarin Balogun,49,0,22,4,4.0,1.0,2.3111111111111113,0.8666666666666667,75.22169197693711,6.770333333333333
384322,Florian Flecker,8,0,0,0,1.0,0.0,,,,
384516,Odilon Kossounou,34,0,1,0,3.0,0.0,0.3543859649122807,0.9280701754385965,93.43839616465785,6.527105263157895
384711,Ronald Araujo,52,1,5,1,4.0,1.0,0.6166666666666667,2.875,86.60796354190529,6.788694444444444
384861,Lawrence Shankland,10,0,7,0,3.0,0.0,1.0,,72.72727272727273,6.545
384887,Vitinha,65,6,8,10,2.0,0.0,1.5356032067999612,0.16035609646157312,94.41048269770283,6.984169419491936
386153,Rayan Cherki,64,4,12,14,2.0,0.0,1.8683333333333334,0.0303030303030303,85.97880570981759,7.051592424242425
386390,Charles De Ketelaere,53,7,9,10,5.0,0.0,1.4862903225806452,1.1012096774193547,81.71877921550032,7.151191532258064
386606,Nick Woltemade,66,1,17,4,1.0,0.0,1.009090909090909,1.1234848484848485,75.5978399795501,6.6693333333333324
386634,Amad Diallo,44,2,7,4,4.0,0.0,2.685416666666667,0.703125,90.82958307161012,6.914708333333334
386978,Yaya Sithole,35,0,1,0,7.0,1.0,0.41025641025641024,1.4444444444444444,85.54766545994617,5.878333333333333
387125,Maximilian Beier,52,3,11,7,6.0,0.0,1.0295138888888888,0.8194444444444444,73.11313770066285,6.497821180555556
388098,Jérémy Doku,64,9,15,11,0.0,0.0,2.4273148148148143,0.1972222222222222,84.48914807363914,7.929050925925925
388650,Jurriën Timber,50,2,4,6,6.0,0.0,0.7145833333333333,0.986111111111111,88.10389837076542,6.9055625
388668,Matej Kovár,44,0,0,0,0.0,0.0,,0.3629032258064516,56.72911817979707,6.621209677419355
389086,Melayro Bogarde,13,0,1,0,1.0,0.0,,,,
389087,Giovanni Reyna,30,0,1,0,2.0,0.0,0.3508771929824561,0.4385964912280701,86.93188951663528,6.333918128654971
389130,Logan Costa,10,0,0,0,1.0,0.0,,,96.15384615384616,6.140000000000001
389935,Noni Madueke,54,4,9,2,1.0,0.0,1.6,0.37948717948717947,79.92876422578811,6.920466666666665
389945,Sontje Hansen,7,0,1,0,1.0,0.0,0.5,0.5,66.66666666666666,6.075
390006,Joseph Anang,26,0,0,0,1.0,0.0,,,,
391562,Samú Costa,35,3,7,2,11.0,0.0,1.1470588235294117,2.294117647058824,79.88958990536278,6.837058823529411
391821,Liam Millar,14,0,0,0,1.0,0.0,0.8333333333333334,0.888888888888889,74.93564993564995,6.327222222222222
392316,Juan José Cáceres,51,3,1,6,14.0,0.0,1.0,1.875,72.67144319344933,7.0125
392361,Azzedine Ounahi,35,2,7,4,8.0,0.0,1.8958333333333335,0.29166666666666663,87.7811169992057,7.1658333333333335
392647,Maxim De Cuyper,45,2,5,5,4.0,0.0,0.8761904761904761,0.6825396825396827,88.90069523354688,6.820083333333333
392745,Mohanad Ali,3,0,0,0,0.0,0.0,,,,
393121,Oston Urunov,6,0,0,0,0.0,0.0,,,,
393132,Sebastian Berhalter,25,3,7,4,5.0,0.0,2.4285714285714284,0.5714285714285714,84.91965389369592,7.725
393355,Malick Thiaw,55,3,5,1,10.0,0.0,0.6787878787878787,2.0256493506493505,92.65413928694088,6.647136363636364
394749,Omar Marmoush,56,3,12,3,3.0,0.0,2.2357142857142858,0.5535714285714286,83.70085874469277,6.881952380952382
394786,Florian Wirtz,60,2,11,8,2.0,0.0,2.04040404040404,0.2424242424242424,85.06409807804383,7.255959595959596
394933,Matheus Nunes,58,1,1,7,9.0,0.0,0.21862745098039213,0.8228758169934641,91.58979741358995,6.7188019607843135
395221,Nuno Mendes,54,7,6,8,6.0,0.0,1.092857142857143,1.0257983193277311,88.4067989519907,7.105663865546218
395242,Álex Baena,57,0,3,3,12.0,0.0,1.3644349477682811,0.2592592592592592,82.42590742590743,6.593587369420702
395252,Jamal Musiala,31,0,9,5,3.0,0.0,1.75,0.14999999999999997,86.09181300559221,6.851055555555557
395377,Joe Bell,1,0,0,0,0.0,0.0,,,,
395379,Sebastian Tounekti,35,0,4,0,2.0,0.0,0.5666666666666667,0.4666666666666667,75.2136752136752,6.312666666666667
395401,Chris Richards,55,1,3,0,11.0,0.0,0.5404040404040403,2.3030303030303028,83.11398289573988,7.011060606060606
395404,Omar Rekik,5,0,0,0,1.0,0.0,,,,
395802,Gonçalo Ramos,59,1,13,2,2.0,1.0,1.4454545454545455,0.7007575757575758,82.97080370609783,6.665824242424241
395962,Telmo Arcanjo,40,0,3,0,1.0,1.0,0.9310344827586208,0.3793103448275862,81.53846153846153,6.434482758620691
395992,Gonçalo Inácio,53,0,3,3,5.0,1.0,0.3284569836293974,2.203761755485893,89.03801194031364,6.845430163706026
396239,Carlos Harvey,20,0,2,0,1.0,0.0,,0.375,90.04914004914005,6.26625
396322,Sander Tangvik,11,1,0,0,1.0,0.0,,,66.66666666666666,8.31
396565,Brian Gutiérrez,25,0,4,0,6.0,0.0,4.0,,86.95652173913044,6.32
396782,Henrik Falchener,1,0,0,0,0.0,0.0,,,,
396795,Lyndon Dykes,53,0,6,3,4.0,0.0,0.756547619047619,2.5601190476190476,58.591213803038315,6.444101190476191
396971,Lewis Ferguson,54,2,2,1,12.0,1.0,0.8747795414462081,1.7922398589065256,89.0531935457138,6.685541005291005
396975,Nathan Patterson,12,0,0,0,0.0,0.0,0.1428571428571428,1.0,76.19047619047619,6.492857142857142
397143,Ross Stewart,10,0,3,1,0.0,0.0,1.25,2.75,74.45652173913044,6.675
397267,Andrés Andrade,23,0,2,0,0.0,0.0,,,,
397465,Malik Tillman,52,3,11,0,5.0,0.0,0.9908045977011494,0.5982758620689655,79.32149888180606,6.417885057471264
397587,Luiz Henrique,46,3,7,3,3.0,0.0,1.821428571428572,1.2142857142857142,83.18452380952381,7.076785714285713
397846,Matías Viña,18,0,1,1,5.0,0.0,0.4,2.0,71.98275862068965,6.481
397859,Alistair Johnston,22,0,1,0,6.0,0.0,0.5833333333333333,1.1666666666666665,70.6622879036672,6.404444444444445
398414,Dan Ndoye,47,1,7,4,3.0,0.0,1.1694444444444445,0.5583333333333333,79.06905938820832,6.885000000000001
399047,Pape Gueye,50,4,9,2,15.0,0.0,2.3000000000000003,0.9968253968253968,81.96039280376628,6.826984126984127
399250,Danilo Santos,13,3,7,2,1.0,0.0,2.333333333333333,0.5,85.19924098671727,7.206666666666668
399385,Adam Hlozek,10,0,2,0,0.0,0.0,1.5333333333333332,0.4,93.93939393939394,6.366
399450,Viktor Johansson,29,0,0,1,3.0,0.0,,0.42666666666666664,71.45753378942099,6.473533333333333
399618,Benjamin Nygren,29,2,6,3,1.0,0.0,1.6,0.6,83.88663967611336,6.888
399619,Hjalmar Ekdal,26,0,0,0,2.0,0.0,0.3157894736842105,1.868421052631579,85.71489671100466,6.393026315789474
399961,Arthur Theate,44,1,2,0,10.0,0.0,0.5833333333333334,1.111111111111111,88.84119917902375,6.617916666666667
399999,Nicolas Raskin,33,1,4,1,6.0,0.0,1.4107142857142856,0.9107142857142857,89.68855116514692,6.800892857142858
400021,Cherif Ndiaye,45,1,14,1,3.0,1.0,1.152173913043478,0.9652173913043478,70.01811594202898,6.473608695652173
400127,Thelo Aasgaard,26,0,7,2,1.0,1.0,1.375,0.25,84.30429864253394,6.831250000000001
400138,Bart Verbruggen,48,0,0,0,3.0,0.0,,0.2894736842105263,82.76137406136387,6.587543859649124
400243,Dylan Batubinsika,14,0,0,0,0.0,0.0,,,,
400496,Daniel Muñoz,63,1,6,4,9.0,1.0,0.9103448275862069,1.9390804597701148,81.61553651346618,7.105816091954023
400815,Amadou Onana,48,2,3,0,5.0,0.0,0.6477777777777778,1.238888888888889,88.93644644371683,6.725722222222221
400828,Darwin Núñez,43,1,16,0,4.0,0.0,3.5,1.1666666666666667,69.86301369863014,7.105
400844,Abdul Mumin,7,0,0,0,0.0,0.0,,,86.11111111111111,6.1866666666666665
401043,Ivor Pandur,4,0,0,0,0.0,0.0,,0.3333333333333333,43.43434343434344,7.006666666666667
401130,Maxence Lacroix,55,3,2,2,5.0,1.0,0.5095238095238095,3.2,85.13903617297044,6.972142857142857
401184,Nando Pijnaker,6,0,0,0,1.0,0.0,,,,
401251,Rodrigo Zalazar,49,7,23,6,7.0,1.0,2.364285714285714,1.292857142857143,82.46513967526087,7.0013571428571435
401721,César Blackman,34,0,4,0,6.0,0.0,1.3333333333333333,0.3333333333333333,80.0,6.666666666666667
401743,Miro Muheim,38,1,0,5,8.0,1.0,0.7298850574712643,0.6206896551724138,80.3158844765343,6.517068965517241
402095,Liberato Cacace,15,0,1,0,0.0,0.0,0.5833333333333334,0.25,73.44398340248964,6.470833333333334
402184,Senne Lammens,40,2,0,0,0.0,0.0,,0.484375,67.5924091385465,6.747395833333333
402197,Pedri,51,2,5,11,1.0,1.0,0.935823754789272,0.2835249042145594,90.79627447107605,7.292024265644955
402213,Richard Ríos,73,6,9,7,19.0,0.0,1.663888888888889,0.825925925925926,85.36368136474766,7.063166666666667
402367,Aaron Hickey,34,0,1,0,2.0,0.0,0.4063492063492064,0.45396825396825397,84.41227388595809,6.417238095238095
402596,Elliot Anderson,62,4,5,5,12.0,1.0,1.458187134502924,1.401169590643275,88.85433541618453,7.104342105263157
402664,Josko Gvardiol,35,1,3,5,3.0,0.0,1.048888888888889,1.7422222222222221,92.14246714143103,7.045911111111112
402665,Kristijan Jakic,35,2,4,1,5.0,0.0,0.8461538461538461,0.9653846153846153,83.7143078833023,7.090807692307692
402666,Josip Sutalo,16,0,0,0,0.0,0.0,0.1666666666666666,0.8166666666666667,94.04840188107761,6.5938333333333325
402749,Gideon Mensah,42,0,0,2,8.0,0.0,0.0333333333333333,0.4,82.33695652173914,6.627666666666666
402810,Emmanuel Agbadou,41,1,2,3,8.0,1.0,0.684981684981685,2.6630036630036633,88.08536418269848,6.855709706959708
402880,Kerem Aktürkoglu,56,7,18,9,7.0,0.0,1.6649106002554277,0.7745849297573435,81.05551810694304,6.776949233716476
402887,Luis Suárez,56,7,43,8,12.0,0.0,3.4166666666666665,1.4010416666666665,74.62455977141339,7.333229166666667
403752,Juan Manuel Sanabria,12,0,0,4,2.0,0.0,1.0909090909090908,1.2727272727272727,86.18090452261306,7.008181818181819
403850,Malo Gusto,65,2,3,7,7.0,1.0,0.5434453781512605,0.4227941176470588,88.32534214733877,6.706319327731093
403859,Pape Matar Sarr,50,0,6,4,3.0,0.0,0.9957264957264957,1.7854700854700856,82.19711728957294,6.738444444444444
403865,Yéremy Pino,57,3,5,4,8.0,0.0,1.6017156862745097,0.4901960784313726,78.38799139118355,6.973247549019607
404086,Facundo Pellistri,38,0,1,1,0.0,0.0,0.625,0.375,73.88888888888889,6.6075
404193,Fabian Rieder,46,0,6,5,4.0,0.0,0.5624999999999999,0.3125,79.59628557490024,6.506701388888889
404198,Petar Musa,19,2,13,2,1.0,0.0,2.6730769230769234,1.9615384615384617,68.57004205758655,7.347499999999999
404225,Shurandy Sambo,32,0,0,1,6.0,0.0,0.24,1.48,81.84523809523809,6.506399999999998
404245,Ladislav Krejcí,39,1,5,1,5.0,1.0,1.05,3.457142857142857,79.6828582023564,6.966785714285715
404391,Armin Gigovic,17,0,4,0,0.0,1.0,1.6666666666666665,0.8888888888888888,82.19907407407408,6.565416666666666
404551,Ruben Providence,40,0,3,0,0.0,1.0,,,,
404568,Brian Brobbey,33,0,7,1,6.0,0.0,1.1612903225806452,2.096774193548387,72.0,6.4490322580645145
404623,Koni De Winter,37,1,1,2,3.0,0.0,0.30128205128205127,1.205128205128205,93.72716440053345,5.99397435897436
404776,Ismael Saibari,50,6,24,8,6.0,0.0,2.45679012345679,0.5661375661375662,83.2971329490112,7.062134038800706
404832,Piero Hincapié,59,1,2,2,5.0,1.0,0.7573333333333333,2.2226666666666666,82.3030303030303,6.813833333333333
404852,James Trafford,20,0,0,0,0.0,0.0,,0.29166666666666663,76.85128375557089,6.347222222222222
404952,Marvin Senaya,28,0,1,0,5.0,0.0,0.6,1.76,76.32,6.7212
405113,Jackson Porozo,17,0,0,0,2.0,1.0,,,,
406536,Hussein Ali,22,0,2,0,6.0,0.0,,,,
406764,Alexandre Pierre,29,0,0,0,2.0,0.0,,,,
407080,Luka Sucic,32,1,5,1,1.0,0.0,2.0227272727272725,0.6136363636363636,79.21450494486757,6.892954545454545
407222,Igor Matanovic,55,3,16,3,4.0,0.0,1.3369175627240144,1.8146953405017918,66.14939385653086,6.563813620071684
407476,Angelo Stiller,56,1,2,7,3.0,0.0,0.47727272727272724,0.9398395721925135,89.90659958827945,6.5837967914438495
407661,Elye Wahi,33,1,7,3,6.0,0.0,0.892063492063492,0.45396825396825397,77.81586399954297,6.302015873015873
407877,Amir Al Ammari,36,0,1,0,4.0,1.0,,,,
407944,Martin Baturina,43,1,9,3,2.0,0.0,0.9827586206896552,0.35344827586206895,89.933110367893,6.82198275862069
408110,José Manuel López,32,2,9,3,2.0,0.0,2.0294117647058822,2.0514705882352944,71.62837162837164,6.7880882352941185
408449,Nico Williams,34,4,6,4,2.0,0.0,2.002222222222222,0.32666666666666666,81.78763239968514,6.648355555555555
408962,Manuel Ugarte,48,0,1,0,8.0,0.0,0.7525252525252526,1.1111111111111112,87.44338093104021,6.65550505050505
409221,Francisco Conceição,46,4,7,5,5.0,0.0,1.9775985663082438,0.282258064516129,89.02625591389562,7.109834229390682
409239,Ángelo Preciado,52,0,2,0,12.0,0.0,0.9107142857142857,1.2321428571428572,70.02623083131559,6.711964285714285
409291,Ismail Yüksek,49,2,2,3,11.0,0.0,0.8604166666666667,1.3833333333333333,86.19516944356518,7.105979166666666
409538,Jeremy Antonisse,18,0,1,0,4.0,0.0,,,,
410175,Moisés Caicedo,77,6,5,3,25.0,1.0,0.8269696969696969,0.5575757575757576,90.48832612491681,7.0220363636363645
410337,Bamba Dieng,25,1,10,1,3.0,0.0,2.090909090909091,1.2727272727272727,76.43979057591623,6.734999999999999
410633,Zeno Debast,34,1,1,2,3.0,0.0,0.6568627450980392,0.6045751633986928,92.32669826247451,6.499730392156863
410639,Carney Chukwuemeka,46,0,4,2,3.0,0.0,0.6726190476190476,0.3571428571428571,84.61942958659063,6.442738095238095
411078,Quinten Timber,46,1,5,4,7.0,0.0,1.0049019607843137,0.2699346405228758,85.40137050609708,6.666901960784314
412171,Pavel Sulc,44,1,16,6,4.0,0.0,1.5324074074074074,1.1793981481481481,68.18993405499565,6.941076388888889
412301,Timothy Fayulu,1,0,0,0,0.0,0.0,,,,
413187,Ismaël Gharbi,21,0,2,0,3.0,0.0,1.125,,78.3819791839038,6.269722222222222
413211,Anthony Elanga,54,0,4,1,1.0,0.0,0.7828125,0.36874999999999997,78.81000606033197,6.5490312500000005
413272,Josip Stanisic,57,0,3,6,4.0,0.0,0.49230769230769234,0.7153846153846153,90.5055026909085,6.897288461538461
413679,Yassin Fortuné,26,0,3,0,5.0,0.0,,,,
414483,Chris Brady,16,1,0,0,1.0,0.0,,0.3571428571428571,74.33628318584071,6.772857142857143
414495,Nathan Ngoy,42,3,2,2,12.0,1.0,0.5668103448275862,1.0625,91.37426129168425,6.7729525862068956
415174,Tino Livramento,35,0,0,1,1.0,0.0,0.4588235294117647,0.6098039215686274,88.6467115697294,6.436191176470588
415181,Arda Güler,63,5,8,16,3.0,1.0,1.8922077922077922,0.48484848484848486,89.8922566467024,7.23239393939394
415277,Antoine Mendy,39,1,2,0,9.0,0.0,0.9114285714285715,2.137142857142857,78.37351066777501,6.532533333333332
415341,David Møller Wolfe,35,0,3,4,2.0,0.0,0.7954545454545454,0.7083333333333334,80.87751429856694,7.078181818181818
415948,Willy Semedo,25,0,8,0,6.0,0.0,,,,
416030,Antonio Nusa,45,4,8,6,0.0,0.0,2.7338709677419355,0.2473118279569892,82.47181230310065,7.714274193548387
416039,Matthieu Epolo,9,0,0,0,0.0,0.0,,,,
416148,Deiver Machado,28,1,0,1,5.0,0.0,0.85,0.45,86.09743379323315,6.186095238095238
416207,Hannibal Mejbri,42,0,2,6,12.0,0.0,0.9845679012345679,0.2222222222222222,81.00444096683229,6.684691358024691
417722,Félix Torres,35,1,3,0,4.0,0.0,1.0,2.9166666666666665,82.41702933949136,6.798333333333334
417723,Jordy Caicedo,20,0,0,0,3.0,0.0,0.5,0.5,60.0,6.187499999999999
417725,Hernán Galíndez,29,0,0,0,0.0,0.0,,,,
417747,Julio Enciso,53,3,12,6,2.0,0.0,3.462962962962963,0.5555555555555556,79.40251572327044,7.142592592592592
417909,Jaminton Campaz,27,0,2,0,5.0,0.0,,,,
418203,Amar Dedic,46,2,1,4,6.0,2.0,1.4083333333333332,1.2,77.15888026541123,6.754520833333333
418212,Ivan Basic,9,0,2,0,2.0,0.0,1.5,0.75,84.08084163898117,7.0875
418584,Daniel Svensson,54,2,5,2,1.0,1.0,0.4492424242424242,0.5111111111111111,86.16460644692314,6.672247474747475
418587,Nicolas Seiwald,50,0,1,3,3.0,0.0,0.4128787878787879,0.8333333333333334,89.31010456623046,6.8118181818181816
418588,Alexander Prass,40,1,3,3,4.0,0.0,0.78125,0.5677083333333333,80.85468585468585,6.723333333333333
418589,Patrick Wimmer,36,3,4,3,6.0,1.0,1.32,0.7533333333333334,73.2954569796675,6.825333333333333
419341,Valentín Barco,40,2,5,4,9.0,1.0,1.0,0.3333333333333333,86.34020618556701,6.935185185185185
419581,Samuel Adeniran,12,0,8,0,2.0,0.0,,,,
421779,Baris Alper Yilmaz,52,6,12,13,8.0,0.0,1.5,1.4083333333333332,70.63672700529568,6.7162083333333324
421895,Elias Achouri,29,1,5,1,4.0,0.0,0.6071428571428572,0.39285714285714285,78.4461257066844,6.512321428571429
421897,Gilson Benchimol,22,1,7,0,3.0,0.0,1.8,0.5,59.09090909090909,6.492999999999999
422035,Joaquín Piquerez,19,1,0,1,2.0,0.0,0.9166666666666667,0.75,83.40028188865398,7.010833333333332
422036,Adalberto Carrasquilla,21,0,1,0,4.0,1.0,1.0,,88.88888888888889,6.055
422135,Kamaldeen Sulemana,46,0,4,1,5.0,0.0,0.9444444444444444,0.3511111111111111,83.72419143095834,6.274622222222222
422192,Alidu Seidu,28,1,0,1,3.0,0.0,0.238095238095238,0.6666666666666666,91.8097754293263,6.53952380952381
422218,Lenny Joseph,45,2,11,2,5.0,0.0,1.3333333333333333,1.9166666666666667,61.70212765957447,6.6475
422240,Bilal Nadir,26,0,0,4,4.0,1.0,0.35,0.1,90.86253369272238,6.23875
422717,Hiroki Ito,28,0,1,2,0.0,0.0,0.625,0.90625,89.98899889988999,6.441562500000001
422798,Mortadha Ben Ouanes,34,1,2,6,6.0,1.0,0.8571428571428571,0.8214285714285714,78.45528455284553,6.632142857142858
422800,Ar'Jany Martha,49,0,3,2,8.0,0.0,0.7560975609756098,0.49390243902439024,81.14592305483778,6.864939024390244
