Team_Name,Player_Name,Profile_Link,Player_ID
Netherlands,Crysencio Summerville,https://www.whoscored.com/Players/382564/Show/Crysencio-Summerville,382564
Netherlands,Denzel Dumfries,https://www.whoscored.com/Players/322153/Show/Denzel-Dumfries,322153
Netherlands,Donyell Malen,https://www.whoscored.com/Players/351354/Show/Donyell-Malen,351354
Netherlands,Frenkie de Jong,https://www.whoscored.com/Players/279423/Show/Frenkie-de-Jong,279423
Netherlands,Guus Til,https://www.whoscored.com/Players/322148/Show/Guus-Til,322148
Netherlands,Jan Paul van Hecke,https://www.whoscored.com/Players/365402/Show/Jan-Paul-van-Hecke,365402
Netherlands,Jorrel Hato,https://www.whoscored.com/Players/467715/Show/Jorrel-Hato,467715
Netherlands,Jurriën Timber,https://www.whoscored.com/Players/388650/Show/Jurriën-Timber,388650
Netherlands,Justin Kluivert,https://www.whoscored.com/Players/331579/Show/Justin-Kluivert,331579
Netherlands,Mark Flekken,https://www.whoscored.com/Players/115131/Show/Mark-Flekken,115131
Netherlands,Marten de Roon,https://www.whoscored.com/Players/85070/Show/Marten-de-Roon,85070
Netherlands,Mats Wieffer,https://www.whoscored.com/Players/445059/Show/Mats-Wieffer,445059
Netherlands,Memphis Depay,https://www.whoscored.com/Players/110154/Show/Memphis-Depay,110154
Netherlands,Micky van de Ven,https://www.whoscored.com/Players/425229/Show/Micky-van-de-Ven,425229
Netherlands,Nathan Aké,https://www.whoscored.com/Players/122945/Show/Nathan-Aké,122945
Netherlands,Noa Lang,https://www.whoscored.com/Players/354283/Show/Noa-Lang,354283
Netherlands,Quinten Timber,https://www.whoscored.com/Players/411078/Show/Quinten-Timber,411078
Netherlands,Robin Roefs,https://www.whoscored.com/Players/422814/Show/Robin-Roefs,422814
Netherlands,Ryan Gravenberch,https://www.whoscored.com/Players/363884/Show/Ryan-Gravenberch,363884
Netherlands,Teun Koopmeiners,https://www.whoscored.com/Players/343308/Show/Teun-Koopmeiners,343308
Netherlands,Tijjani Reijnders,https://www.whoscored.com/Players/343382/Show/Tijjani-Reijnders,343382
Netherlands,Virgil van Dijk,https://www.whoscored.com/Players/95408/Show/Virgil-van-Dijk,95408
Netherlands,Wout Weghorst,https://www.whoscored.com/Players/115479/Show/Wout-Weghorst,115479
Netherlands,USA v Paraguay,https://www.whoscored.com/Players/100936309/Show/USA-v-Paraguay,100936309
Netherlands,Gustavo Velazquez,https://www.whoscored.com/Players/27242164264/Show/Gustavo-Velazquez,27242164264
Netherlands,To Be Shown A Card,https://www.whoscored.com/Players/3584842520/Show/To-Be-Shown-A-Card,3584842520
Netherlands,Julio Enciso,https://www.whoscored.com/Players/27241827505/Show/Julio-Enciso,27241827505
Netherlands,Anytime Goalscorer,https://www.whoscored.com/Players/3584807133/Show/Anytime-Goalscorer,3584807133
Netherlands,Junior Alonso,https://www.whoscored.com/Players/27242164344/Show/Junior-Alonso,27242164344
Netherlands,Matias Galarza,https://www.whoscored.com/Players/27241827658/Show/Matias-Galarza,27241827658
Belgium,Alexis Saelemaekers,https://www.whoscored.com/Players/365308/Show/Alexis-Saelemaekers,365308
Belgium,Amadou Onana,https://www.whoscored.com/Players/400815/Show/Amadou-Onana,400815
Belgium,Arthur Theate,https://www.whoscored.com/Players/399961/Show/Arthur-Theate,399961
Belgium,Axel Witsel,https://www.whoscored.com/Players/25191/Show/Axel-Witsel,25191
Belgium,Brandon Mechele,https://www.whoscored.com/Players/129832/Show/Brandon-Mechele,129832
Belgium,Charles De Ketelaere,https://www.whoscored.com/Players/386390/Show/Charles-De-Ketelaere,386390
Belgium,Diego Moreira,https://www.whoscored.com/Players/438349/Show/Diego-Moreira,438349
Belgium,Dodi Lukébakio,https://www.whoscored.com/Players/299490/Show/Dodi-Lukébakio,299490
Belgium,Hans Vanaken,https://www.whoscored.com/Players/243567/Show/Hans-Vanaken,243567
Belgium,Jérémy Doku,https://www.whoscored.com/Players/388098/Show/Jérémy-Doku,388098
Belgium,Joaquin Seys,https://www.whoscored.com/Players/483461/Show/Joaquin-Seys,483461
Belgium,Kevin De Bruyne,https://www.whoscored.com/Players/73084/Show/Kevin-De-Bruyne,73084
Belgium,Koni De Winter,https://www.whoscored.com/Players/404623/Show/Koni-De-Winter,404623
